target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-12-11,2024-12-22,0.35,3,quantile,1204.41850438193
ILI incidence,AT,2024-12-11,2024-12-22,0.4,3,quantile,1286.71749197721
ILI incidence,AT,2024-12-11,2024-12-22,0.45,3,quantile,1389.281440852
ILI incidence,AT,2024-12-11,2024-12-22,0.5,3,quantile,1484.25442196282
ILI incidence,AT,2024-12-11,2024-12-22,0.55,3,quantile,1552.63695817097
ILI incidence,AT,2024-12-11,2024-12-22,0.6,3,quantile,1640.77921630196
ILI incidence,AT,2024-12-11,2024-12-22,0.65,3,quantile,1749.01731617492
ILI incidence,AT,2024-12-11,2024-12-22,0.7,3,quantile,1842.98468391497
ILI incidence,AT,2024-12-11,2024-12-22,0.75,3,quantile,1968.34350393241
ILI incidence,AT,2024-12-11,2024-12-22,0.8,3,quantile,2123.74946810757
ILI incidence,AT,2024-12-11,2024-12-22,0.85,3,quantile,2309.06306140728
ILI incidence,AT,2024-12-11,2024-12-22,0.9,3,quantile,2561.89091797835
ILI incidence,AT,2024-12-11,2024-12-22,0.95,3,quantile,2900.77105038599
ILI incidence,AT,2024-12-11,2024-12-22,0.975,3,quantile,3331.7634348649
ILI incidence,AT,2024-12-11,2024-12-22,0.99,3,quantile,3884.55178893565
ILI incidence,AT,2024-12-11,2024-12-29,0.01,4,quantile,340.939345819844
ILI incidence,AT,2024-12-11,2024-12-29,0.025,4,quantile,415.857551525823
ILI incidence,AT,2024-12-11,2024-12-29,0.05,4,quantile,510.140037148698
ILI incidence,AT,2024-12-11,2024-12-29,0.1,4,quantile,635.955553748743
ILI incidence,AT,2024-12-11,2024-12-29,0.15,4,quantile,725.135229464413
ILI incidence,AT,2024-12-11,2024-12-29,0.2,4,quantile,808.165005037855
ILI incidence,AT,2024-12-11,2024-12-29,0.25,4,quantile,897.235172912044
ILI incidence,AT,2024-12-11,2024-12-29,0.3,4,quantile,972.886048288041
ILI incidence,AT,2024-12-11,2024-12-29,0.35,4,quantile,1078.12033122373
ILI incidence,AT,2024-12-11,2024-12-29,0.4,4,quantile,1154.57424021139
ILI incidence,AT,2024-12-11,2024-12-29,0.45,4,quantile,1231.14342659535
ILI incidence,AT,2024-12-11,2024-12-29,0.5,4,quantile,1325.44556617035
ILI incidence,AT,2024-12-11,2024-12-29,0.55,4,quantile,1403.11570660344
ILI incidence,AT,2024-12-11,2024-12-29,0.6,4,quantile,1531.31629472003
ILI incidence,AT,2024-12-11,2024-12-29,0.65,4,quantile,1622.04964676116
ILI incidence,AT,2024-12-11,2024-12-29,0.7,4,quantile,1760.70060889838
ILI incidence,AT,2024-12-11,2024-12-29,0.75,4,quantile,1929.04355972465
ILI incidence,AT,2024-12-11,2024-12-29,0.8,4,quantile,2092.36315407345
ILI incidence,AT,2024-12-11,2024-12-29,0.85,4,quantile,2276.17019657412
ILI incidence,AT,2024-12-11,2024-12-29,0.9,4,quantile,2503.88666224326
ILI incidence,AT,2024-12-11,2024-12-29,0.95,4,quantile,2981.91544236587
ILI incidence,AT,2024-12-11,2024-12-29,0.975,4,quantile,3394.06453006831
ILI incidence,AT,2024-12-11,2024-12-29,0.99,4,quantile,3882.04520903682
ILI incidence,AT,2024-12-11,2024-12-08,,1,median,1866.5627077779
ILI incidence,AT,2024-12-11,2024-12-15,,2,median,1665.83664397983
ILI incidence,AT,2024-12-11,2024-12-22,,3,median,1484.25442196282
ILI incidence,AT,2024-12-11,2024-12-29,,4,median,1325.44556617035
ILI incidence,BE,2024-12-11,2024-12-08,0.01,1,quantile,48.329525259405
ILI incidence,BE,2024-12-11,2024-12-08,0.025,1,quantile,57.229175456445
ILI incidence,BE,2024-12-11,2024-12-08,0.05,1,quantile,62.9458234403141
ILI incidence,BE,2024-12-11,2024-12-08,0.1,1,quantile,72.9735893115234
ILI incidence,BE,2024-12-11,2024-12-08,0.15,1,quantile,80.2232325044378
ILI incidence,BE,2024-12-11,2024-12-08,0.2,1,quantile,88.0302258242413
ILI incidence,BE,2024-12-11,2024-12-08,0.25,1,quantile,93.7501896774838
ILI incidence,BE,2024-12-11,2024-12-08,0.3,1,quantile,99.6959887248681
ILI incidence,BE,2024-12-11,2024-12-08,0.35,1,quantile,106.287045955163
ILI incidence,BE,2024-12-11,2024-12-08,0.4,1,quantile,111.745033425211
ILI incidence,BE,2024-12-11,2024-12-08,0.45,1,quantile,116.531374927466
ILI incidence,BE,2024-12-11,2024-12-08,0.5,1,quantile,122.995484937505
ILI incidence,BE,2024-12-11,2024-12-08,0.55,1,quantile,129.32043064588
ILI incidence,BE,2024-12-11,2024-12-08,0.6,1,quantile,134.428225250904
ILI incidence,BE,2024-12-11,2024-12-08,0.65,1,quantile,140.656840809625
ILI incidence,BE,2024-12-11,2024-12-08,0.7,1,quantile,148.480753289809
ILI incidence,BE,2024-12-11,2024-12-08,0.75,1,quantile,158.596756720261
ILI incidence,BE,2024-12-11,2024-12-08,0.8,1,quantile,170.720562754952
ILI incidence,BE,2024-12-11,2024-12-08,0.85,1,quantile,184.424890337928
ILI incidence,BE,2024-12-11,2024-12-08,0.9,1,quantile,204.925995430709
ILI incidence,BE,2024-12-11,2024-12-08,0.95,1,quantile,237.446676034434
ILI incidence,BE,2024-12-11,2024-12-08,0.975,1,quantile,271.284323810168
ILI incidence,BE,2024-12-11,2024-12-08,0.99,1,quantile,323.411880642303
ILI incidence,BE,2024-12-11,2024-12-15,0.01,2,quantile,32.2651133237137
ILI incidence,BE,2024-12-11,2024-12-15,0.025,2,quantile,43.7660465827447
ILI incidence,BE,2024-12-11,2024-12-15,0.05,2,quantile,50.3644246394481
ILI incidence,BE,2024-12-11,2024-12-15,0.1,2,quantile,60.8677577292538
ILI incidence,BE,2024-12-11,2024-12-15,0.15,2,quantile,71.1877298070452
ILI incidence,BE,2024-12-11,2024-12-15,0.2,2,quantile,81.0765430426569
ILI incidence,BE,2024-12-11,2024-12-15,0.25,2,quantile,89.581991708471
ILI incidence,BE,2024-12-11,2024-12-15,0.3,2,quantile,97.0760648662031
ILI incidence,BE,2024-12-11,2024-12-15,0.35,2,quantile,105.581918371454
ILI incidence,BE,2024-12-11,2024-12-15,0.4,2,quantile,113.281659021711
ILI incidence,BE,2024-12-11,2024-12-15,0.45,2,quantile,121.735955764074
ILI incidence,BE,2024-12-11,2024-12-15,0.5,2,quantile,131.767491960714
ILI incidence,BE,2024-12-11,2024-12-15,0.55,2,quantile,138.962484995672
ILI incidence,BE,2024-12-11,2024-12-15,0.6,2,quantile,150.729540194166
ILI incidence,BE,2024-12-11,2024-12-15,0.65,2,quantile,163.967500885491
ILI incidence,BE,2024-12-11,2024-12-15,0.7,2,quantile,179.233126182149
ILI incidence,BE,2024-12-11,2024-12-15,0.75,2,quantile,196.333416593759
ILI incidence,BE,2024-12-11,2024-12-15,0.8,2,quantile,218.317230666216
ILI incidence,BE,2024-12-11,2024-12-15,0.85,2,quantile,245.890785785784
ILI incidence,BE,2024-12-11,2024-12-15,0.9,2,quantile,285.07780537418
ILI incidence,BE,2024-12-11,2024-12-15,0.95,2,quantile,383.24826687629
ILI incidence,BE,2024-12-11,2024-12-15,0.975,2,quantile,443.950733602973
ILI incidence,BE,2024-12-11,2024-12-15,0.99,2,quantile,515.809585909745
ILI incidence,BE,2024-12-11,2024-12-22,0.01,3,quantile,27.9556205514805
ILI incidence,BE,2024-12-11,2024-12-22,0.025,3,quantile,34.3103128277732
ILI incidence,BE,2024-12-11,2024-12-22,0.05,3,quantile,44.5604179984167
ILI incidence,BE,2024-12-11,2024-12-22,0.1,3,quantile,58.9626881877615
ILI incidence,BE,2024-12-11,2024-12-22,0.15,3,quantile,68.0416589732186
ILI incidence,BE,2024-12-11,2024-12-22,0.2,3,quantile,78.1271693827188
ILI incidence,BE,2024-12-11,2024-12-22,0.25,3,quantile,87.2486745663316
ILI incidence,BE,2024-12-11,2024-12-22,0.3,3,quantile,96.5813735085889
ILI incidence,BE,2024-12-11,2024-12-22,0.35,3,quantile,107.663054384361
ILI incidence,BE,2024-12-11,2024-12-22,0.4,3,quantile,116.243388475331
ILI incidence,BE,2024-12-11,2024-12-22,0.45,3,quantile,126.379470480451
ILI incidence,BE,2024-12-11,2024-12-22,0.5,3,quantile,140.347629545218
ILI incidence,BE,2024-12-11,2024-12-22,0.55,3,quantile,154.017607976885
ILI incidence,BE,2024-12-11,2024-12-22,0.6,3,quantile,173.846736588755
ILI incidence,BE,2024-12-11,2024-12-22,0.65,3,quantile,196.739718173295
ILI incidence,BE,2024-12-11,2024-12-22,0.7,3,quantile,218.100954329606
ILI incidence,BE,2024-12-11,2024-12-22,0.75,3,quantile,247.892579404737
ILI incidence,BE,2024-12-11,2024-12-22,0.8,3,quantile,274.939612636903
ILI incidence,BE,2024-12-11,2024-12-22,0.85,3,quantile,315.259344088119
ILI incidence,BE,2024-12-11,2024-12-22,0.9,3,quantile,377.661428850664
ILI incidence,BE,2024-12-11,2024-12-22,0.95,3,quantile,500.887338615269
ILI incidence,BE,2024-12-11,2024-12-22,0.975,3,quantile,605.78102215115
ILI incidence,BE,2024-12-11,2024-12-22,0.99,3,quantile,768.110649853928
ILI incidence,BE,2024-12-11,2024-12-29,0.01,4,quantile,17.5315862600368
ILI incidence,BE,2024-12-11,2024-12-29,0.025,4,quantile,25.3566884485432
ILI incidence,BE,2024-12-11,2024-12-29,0.05,4,quantile,35.9188170494827
ILI incidence,BE,2024-12-11,2024-12-29,0.1,4,quantile,48.220163262074
ILI incidence,BE,2024-12-11,2024-12-29,0.15,4,quantile,58.1964935699518
ILI incidence,BE,2024-12-11,2024-12-29,0.2,4,quantile,66.0685613710146
ILI incidence,BE,2024-12-11,2024-12-29,0.25,4,quantile,77.9738079236878
ILI incidence,BE,2024-12-11,2024-12-29,0.3,4,quantile,94.4164721306217
ILI incidence,BE,2024-12-11,2024-12-29,0.35,4,quantile,104.32153715598
ILI incidence,BE,2024-12-11,2024-12-29,0.4,4,quantile,119.806309451719
ILI incidence,BE,2024-12-11,2024-12-29,0.45,4,quantile,134.571347165875
ILI incidence,BE,2024-12-11,2024-12-29,0.5,4,quantile,148.720287970331
ILI incidence,BE,2024-12-11,2024-12-29,0.55,4,quantile,165.856844786082
ILI incidence,BE,2024-12-11,2024-12-29,0.6,4,quantile,187.232207739075
ILI incidence,BE,2024-12-11,2024-12-29,0.65,4,quantile,211.714045123169
ILI incidence,BE,2024-12-11,2024-12-29,0.7,4,quantile,243.51931325907
ILI incidence,BE,2024-12-11,2024-12-29,0.75,4,quantile,280.209115636515
ILI incidence,BE,2024-12-11,2024-12-29,0.8,4,quantile,322.731672903829
ILI incidence,BE,2024-12-11,2024-12-29,0.85,4,quantile,391.033906470936
ILI incidence,BE,2024-12-11,2024-12-29,0.9,4,quantile,477.321972000289
ILI incidence,BE,2024-12-11,2024-12-29,0.95,4,quantile,623.428374271841
ILI incidence,BE,2024-12-11,2024-12-29,0.975,4,quantile,757.609753852551
ILI incidence,BE,2024-12-11,2024-12-29,0.99,4,quantile,923.485945595372
ILI incidence,BE,2024-12-11,2024-12-08,,1,median,122.995484937505
ILI incidence,BE,2024-12-11,2024-12-15,,2,median,131.767491960714
ILI incidence,BE,2024-12-11,2024-12-22,,3,median,140.347629545218
ILI incidence,BE,2024-12-11,2024-12-29,,4,median,148.720287970331
ILI incidence,CH,2024-12-11,2024-12-08,0.01,1,quantile,24.312248796391
ILI incidence,CH,2024-12-11,2024-12-08,0.025,1,quantile,26.5698560141974
ILI incidence,CH,2024-12-11,2024-12-08,0.05,1,quantile,29.7810357213285
ILI incidence,CH,2024-12-11,2024-12-08,0.1,1,quantile,33.1359746314396
ILI incidence,CH,2024-12-11,2024-12-08,0.15,1,quantile,36.1009785379982
ILI incidence,CH,2024-12-11,2024-12-08,0.2,1,quantile,38.4996525750866
ILI incidence,CH,2024-12-11,2024-12-08,0.25,1,quantile,40.6012764783544
ILI incidence,CH,2024-12-11,2024-12-08,0.3,1,quantile,42.3888559240998
ILI incidence,CH,2024-12-11,2024-12-08,0.35,1,quantile,44.3481605827838
ILI incidence,CH,2024-12-11,2024-12-08,0.4,1,quantile,45.9518206609373
ILI incidence,CH,2024-12-11,2024-12-08,0.45,1,quantile,47.8395823997998
ILI incidence,CH,2024-12-11,2024-12-08,0.5,1,quantile,49.9860970673855
ILI incidence,CH,2024-12-11,2024-12-08,0.55,1,quantile,51.8884870023189
ILI incidence,CH,2024-12-11,2024-12-08,0.6,1,quantile,53.7336201763424
ILI incidence,CH,2024-12-11,2024-12-08,0.65,1,quantile,56.2022941594974
ILI incidence,CH,2024-12-11,2024-12-08,0.7,1,quantile,58.8150281953405
ILI incidence,CH,2024-12-11,2024-12-08,0.75,1,quantile,61.7486876492457
ILI incidence,CH,2024-12-11,2024-12-08,0.8,1,quantile,64.931596283299
ILI incidence,CH,2024-12-11,2024-12-08,0.85,1,quantile,68.6765895981635
ILI incidence,CH,2024-12-11,2024-12-08,0.9,1,quantile,76.2487871540195
ILI incidence,CH,2024-12-11,2024-12-08,0.95,1,quantile,86.4796118962414
ILI incidence,CH,2024-12-11,2024-12-08,0.975,1,quantile,95.6533685441059
ILI incidence,CH,2024-12-11,2024-12-08,0.99,1,quantile,106.37763917728
ILI incidence,CH,2024-12-11,2024-12-15,0.01,2,quantile,18.5868758262949
ILI incidence,CH,2024-12-11,2024-12-15,0.025,2,quantile,21.1368144970124
ILI incidence,CH,2024-12-11,2024-12-15,0.05,2,quantile,23.4633624983441
ILI incidence,CH,2024-12-11,2024-12-15,0.1,2,quantile,28.4847966115323
ILI incidence,CH,2024-12-11,2024-12-15,0.15,2,quantile,32.1244440762664
ILI incidence,CH,2024-12-11,2024-12-15,0.2,2,quantile,35.2575990640287
ILI incidence,CH,2024-12-11,2024-12-15,0.25,2,quantile,37.4507353625356
ILI incidence,CH,2024-12-11,2024-12-15,0.3,2,quantile,40.0227015548573
ILI incidence,CH,2024-12-11,2024-12-15,0.35,2,quantile,42.1859248847592
ILI incidence,CH,2024-12-11,2024-12-15,0.4,2,quantile,44.6900839183911
ILI incidence,CH,2024-12-11,2024-12-15,0.45,2,quantile,46.9136364002941
ILI incidence,CH,2024-12-11,2024-12-15,0.5,2,quantile,49.2303949619276
ILI incidence,CH,2024-12-11,2024-12-15,0.55,2,quantile,52.380411954146
ILI incidence,CH,2024-12-11,2024-12-15,0.6,2,quantile,56.0459520488121
ILI incidence,CH,2024-12-11,2024-12-15,0.65,2,quantile,59.3877693136587
ILI incidence,CH,2024-12-11,2024-12-15,0.7,2,quantile,64.4330234322651
ILI incidence,CH,2024-12-11,2024-12-15,0.75,2,quantile,69.6232714650774
ILI incidence,CH,2024-12-11,2024-12-15,0.8,2,quantile,77.2235544873357
ILI incidence,CH,2024-12-11,2024-12-15,0.85,2,quantile,87.3059996521288
ILI incidence,CH,2024-12-11,2024-12-15,0.9,2,quantile,97.9053312006672
ILI incidence,CH,2024-12-11,2024-12-15,0.95,2,quantile,116.177695470576
ILI incidence,CH,2024-12-11,2024-12-15,0.975,2,quantile,129.565659671428
ILI incidence,CH,2024-12-11,2024-12-15,0.99,2,quantile,155.548099005052
ILI incidence,CH,2024-12-11,2024-12-22,0.01,3,quantile,12.1965663477259
ILI incidence,CH,2024-12-11,2024-12-22,0.025,3,quantile,16.1125416859873
ILI incidence,CH,2024-12-11,2024-12-22,0.05,3,quantile,18.7950843566822
ILI incidence,CH,2024-12-11,2024-12-22,0.1,3,quantile,22.6199348935358
ILI incidence,CH,2024-12-11,2024-12-22,0.15,3,quantile,26.1104063196295
ILI incidence,CH,2024-12-11,2024-12-22,0.2,3,quantile,29.5252574152771
ILI incidence,CH,2024-12-11,2024-12-22,0.25,3,quantile,32.3754797861018
ILI incidence,CH,2024-12-11,2024-12-22,0.3,3,quantile,35.5395675293141
ILI incidence,CH,2024-12-11,2024-12-22,0.35,3,quantile,38.7710097478065
ILI incidence,CH,2024-12-11,2024-12-22,0.4,3,quantile,41.4152189301161
ILI incidence,CH,2024-12-11,2024-12-22,0.45,3,quantile,44.7234744342803
ILI incidence,CH,2024-12-11,2024-12-22,0.5,3,quantile,48.8332314896324
ILI incidence,CH,2024-12-11,2024-12-22,0.55,3,quantile,52.2387618451046
ILI incidence,CH,2024-12-11,2024-12-22,0.6,3,quantile,57.3883469984045
ILI incidence,CH,2024-12-11,2024-12-22,0.65,3,quantile,62.9263814736705
ILI incidence,CH,2024-12-11,2024-12-22,0.7,3,quantile,69.9278970980684
ILI incidence,CH,2024-12-11,2024-12-22,0.75,3,quantile,77.731255594623
ILI incidence,CH,2024-12-11,2024-12-22,0.8,3,quantile,88.4279764063277
ILI incidence,CH,2024-12-11,2024-12-22,0.85,3,quantile,101.702721026471
ILI incidence,CH,2024-12-11,2024-12-22,0.9,3,quantile,120.901136985659
ILI incidence,CH,2024-12-11,2024-12-22,0.95,3,quantile,150.170861727603
ILI incidence,CH,2024-12-11,2024-12-22,0.975,3,quantile,172.379292072216
ILI incidence,CH,2024-12-11,2024-12-22,0.99,3,quantile,200.479407892007
ILI incidence,CH,2024-12-11,2024-12-29,0.01,4,quantile,11.0134585971149
ILI incidence,CH,2024-12-11,2024-12-29,0.025,4,quantile,13.4749590527102
ILI incidence,CH,2024-12-11,2024-12-29,0.05,4,quantile,16.1972936925691
ILI incidence,CH,2024-12-11,2024-12-29,0.1,4,quantile,20.1855489188065
ILI incidence,CH,2024-12-11,2024-12-29,0.15,4,quantile,24.0843319401224
ILI incidence,CH,2024-12-11,2024-12-29,0.2,4,quantile,27.0287530611816
ILI incidence,CH,2024-12-11,2024-12-29,0.25,4,quantile,30.4804383062751
ILI incidence,CH,2024-12-11,2024-12-29,0.3,4,quantile,33.6519350022848
ILI incidence,CH,2024-12-11,2024-12-29,0.35,4,quantile,37.0356707044017
ILI incidence,CH,2024-12-11,2024-12-29,0.4,4,quantile,40.4616315617757
ILI incidence,CH,2024-12-11,2024-12-29,0.45,4,quantile,43.9448395283749
ILI incidence,CH,2024-12-11,2024-12-29,0.5,4,quantile,48.6662370462916
ILI incidence,CH,2024-12-11,2024-12-29,0.55,4,quantile,55.4968044638414
ILI incidence,CH,2024-12-11,2024-12-29,0.6,4,quantile,61.305239198529
ILI incidence,CH,2024-12-11,2024-12-29,0.65,4,quantile,68.851951345736
ILI incidence,CH,2024-12-11,2024-12-29,0.7,4,quantile,76.5074413729915
ILI incidence,CH,2024-12-11,2024-12-29,0.75,4,quantile,85.9410455030197
ILI incidence,CH,2024-12-11,2024-12-29,0.8,4,quantile,100.275786811982
ILI incidence,CH,2024-12-11,2024-12-29,0.85,4,quantile,115.943696664993
ILI incidence,CH,2024-12-11,2024-12-29,0.9,4,quantile,140.298278934714
ILI incidence,CH,2024-12-11,2024-12-29,0.95,4,quantile,177.362535224586
ILI incidence,CH,2024-12-11,2024-12-29,0.975,4,quantile,203.599130011449
ILI incidence,CH,2024-12-11,2024-12-29,0.99,4,quantile,233.821628240147
ILI incidence,CH,2024-12-11,2024-12-08,,1,median,49.9860970673855
ILI incidence,CH,2024-12-11,2024-12-15,,2,median,49.2303949619276
ILI incidence,CH,2024-12-11,2024-12-22,,3,median,48.8332314896324
ILI incidence,CH,2024-12-11,2024-12-29,,4,median,48.6662370462916
ILI incidence,CZ,2024-12-11,2024-12-08,0.01,1,quantile,8.95210697246033
ILI incidence,CZ,2024-12-11,2024-12-08,0.025,1,quantile,10.1018508898766
ILI incidence,CZ,2024-12-11,2024-12-08,0.05,1,quantile,11.6382303712079
ILI incidence,CZ,2024-12-11,2024-12-08,0.1,1,quantile,13.4669289308355
ILI incidence,CZ,2024-12-11,2024-12-08,0.15,1,quantile,14.6284986455282
ILI incidence,CZ,2024-12-11,2024-12-08,0.2,1,quantile,15.5095248236475
ILI incidence,CZ,2024-12-11,2024-12-08,0.25,1,quantile,16.605983699626
ILI incidence,CZ,2024-12-11,2024-12-08,0.3,1,quantile,17.7743156393323
ILI incidence,CZ,2024-12-11,2024-12-08,0.35,1,quantile,18.6576991191687
ILI incidence,CZ,2024-12-11,2024-12-08,0.4,1,quantile,19.7475243059444
ILI incidence,CZ,2024-12-11,2024-12-08,0.45,1,quantile,20.7369257984071
ILI incidence,CZ,2024-12-11,2024-12-08,0.5,1,quantile,21.7677101255596
ILI incidence,CZ,2024-12-11,2024-12-08,0.55,1,quantile,22.9494714694641
ILI incidence,CZ,2024-12-11,2024-12-08,0.6,1,quantile,24.5615017086791
ILI incidence,CZ,2024-12-11,2024-12-08,0.65,1,quantile,25.9212324765909
ILI incidence,CZ,2024-12-11,2024-12-08,0.7,1,quantile,27.4008341410794
ILI incidence,CZ,2024-12-11,2024-12-08,0.75,1,quantile,29.3308118368329
ILI incidence,CZ,2024-12-11,2024-12-08,0.8,1,quantile,31.5263144594371
ILI incidence,CZ,2024-12-11,2024-12-08,0.85,1,quantile,34.6169828399096
ILI incidence,CZ,2024-12-11,2024-12-08,0.9,1,quantile,38.1271923727554
ILI incidence,CZ,2024-12-11,2024-12-08,0.95,1,quantile,45.4578084085837
ILI incidence,CZ,2024-12-11,2024-12-08,0.975,1,quantile,50.1991271688027
ILI incidence,CZ,2024-12-11,2024-12-08,0.99,1,quantile,57.5221469754851
ILI incidence,CZ,2024-12-11,2024-12-15,0.01,2,quantile,5.90029801196413
ILI incidence,CZ,2024-12-11,2024-12-15,0.025,2,quantile,7.50423979161672
ILI incidence,CZ,2024-12-11,2024-12-15,0.05,2,quantile,8.77185552386689
ILI incidence,CZ,2024-12-11,2024-12-15,0.1,2,quantile,10.9405787976868
ILI incidence,CZ,2024-12-11,2024-12-15,0.15,2,quantile,13.1176623135615
ILI incidence,CZ,2024-12-11,2024-12-15,0.2,2,quantile,14.2965280908377
ILI incidence,CZ,2024-12-11,2024-12-15,0.25,2,quantile,15.8305692244206
ILI incidence,CZ,2024-12-11,2024-12-15,0.3,2,quantile,17.0842378850639
ILI incidence,CZ,2024-12-11,2024-12-15,0.35,2,quantile,18.7609651515638
ILI incidence,CZ,2024-12-11,2024-12-15,0.4,2,quantile,19.9902271991311
ILI incidence,CZ,2024-12-11,2024-12-15,0.45,2,quantile,21.5642647850145
ILI incidence,CZ,2024-12-11,2024-12-15,0.5,2,quantile,23.1128817983501
ILI incidence,CZ,2024-12-11,2024-12-15,0.55,2,quantile,25.425495836367
ILI incidence,CZ,2024-12-11,2024-12-15,0.6,2,quantile,27.8700023096197
ILI incidence,CZ,2024-12-11,2024-12-15,0.65,2,quantile,30.3726216561013
ILI incidence,CZ,2024-12-11,2024-12-15,0.7,2,quantile,32.9234249446613
ILI incidence,CZ,2024-12-11,2024-12-15,0.75,2,quantile,37.0825003972275
ILI incidence,CZ,2024-12-11,2024-12-15,0.8,2,quantile,42.2023837579897
ILI incidence,CZ,2024-12-11,2024-12-15,0.85,2,quantile,46.6986806523369
ILI incidence,CZ,2024-12-11,2024-12-15,0.9,2,quantile,54.3643575999745
ILI incidence,CZ,2024-12-11,2024-12-15,0.95,2,quantile,65.1713190326646
ILI incidence,CZ,2024-12-11,2024-12-15,0.975,2,quantile,79.1567794985547
ILI incidence,CZ,2024-12-11,2024-12-15,0.99,2,quantile,98.1233588948597
