target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-11-13,2024-12-01,0.2,4,quantile,547.956217882413
ILI incidence,AT,2024-11-13,2024-12-01,0.25,4,quantile,623.343002610748
ILI incidence,AT,2024-11-13,2024-12-01,0.3,4,quantile,700.909755225866
ILI incidence,AT,2024-11-13,2024-12-01,0.35,4,quantile,797.430286197857
ILI incidence,AT,2024-11-13,2024-12-01,0.4,4,quantile,881.123880221015
ILI incidence,AT,2024-11-13,2024-12-01,0.45,4,quantile,959.132163336845
ILI incidence,AT,2024-11-13,2024-12-01,0.5,4,quantile,1055.35370962242
ILI incidence,AT,2024-11-13,2024-12-01,0.55,4,quantile,1148.58065643855
ILI incidence,AT,2024-11-13,2024-12-01,0.6,4,quantile,1245.26077802729
ILI incidence,AT,2024-11-13,2024-12-01,0.65,4,quantile,1360.56184094869
ILI incidence,AT,2024-11-13,2024-12-01,0.7,4,quantile,1466.50648269648
ILI incidence,AT,2024-11-13,2024-12-01,0.75,4,quantile,1572.52557225067
ILI incidence,AT,2024-11-13,2024-12-01,0.8,4,quantile,1737.13891407133
ILI incidence,AT,2024-11-13,2024-12-01,0.85,4,quantile,1943.20303751656
ILI incidence,AT,2024-11-13,2024-12-01,0.9,4,quantile,2195.04147507806
ILI incidence,AT,2024-11-13,2024-12-01,0.95,4,quantile,2650.51825689131
ILI incidence,AT,2024-11-13,2024-12-01,0.975,4,quantile,3104.65465180299
ILI incidence,AT,2024-11-13,2024-12-01,0.99,4,quantile,3620.21865854652
ILI incidence,AT,2024-11-13,2024-11-10,,1,median,1633.37991430573
ILI incidence,AT,2024-11-13,2024-11-17,,2,median,1395.76375100279
ILI incidence,AT,2024-11-13,2024-11-24,,3,median,1206.26543911603
ILI incidence,AT,2024-11-13,2024-12-01,,4,median,1055.35370962242
ILI incidence,BE,2024-11-13,2024-11-10,0.01,1,quantile,3.12669483567616
ILI incidence,BE,2024-11-13,2024-11-10,0.025,1,quantile,8.1202199930524
ILI incidence,BE,2024-11-13,2024-11-10,0.05,1,quantile,11.9976115193428
ILI incidence,BE,2024-11-13,2024-11-10,0.1,1,quantile,17.6791927230443
ILI incidence,BE,2024-11-13,2024-11-10,0.15,1,quantile,21.9636506846943
ILI incidence,BE,2024-11-13,2024-11-10,0.2,1,quantile,24.9070761778693
ILI incidence,BE,2024-11-13,2024-11-10,0.25,1,quantile,27.7325245513148
ILI incidence,BE,2024-11-13,2024-11-10,0.3,1,quantile,31.2757513045639
ILI incidence,BE,2024-11-13,2024-11-10,0.35,1,quantile,33.7111282600815
ILI incidence,BE,2024-11-13,2024-11-10,0.4,1,quantile,37.106682402607
ILI incidence,BE,2024-11-13,2024-11-10,0.45,1,quantile,39.6880930149787
ILI incidence,BE,2024-11-13,2024-11-10,0.5,1,quantile,42.0352570674359
ILI incidence,BE,2024-11-13,2024-11-10,0.55,1,quantile,44.6086093457529
ILI incidence,BE,2024-11-13,2024-11-10,0.6,1,quantile,47.0736281850212
ILI incidence,BE,2024-11-13,2024-11-10,0.65,1,quantile,51.591244579897
ILI incidence,BE,2024-11-13,2024-11-10,0.7,1,quantile,55.5256367276429
ILI incidence,BE,2024-11-13,2024-11-10,0.75,1,quantile,58.7742714099404
ILI incidence,BE,2024-11-13,2024-11-10,0.8,1,quantile,63.13746273856
ILI incidence,BE,2024-11-13,2024-11-10,0.85,1,quantile,69.5219574073211
ILI incidence,BE,2024-11-13,2024-11-10,0.9,1,quantile,77.7228235563504
ILI incidence,BE,2024-11-13,2024-11-10,0.95,1,quantile,89.7191951994196
ILI incidence,BE,2024-11-13,2024-11-10,0.975,1,quantile,103.189667060953
ILI incidence,BE,2024-11-13,2024-11-10,0.99,1,quantile,136.917999184155
ILI incidence,BE,2024-11-13,2024-11-17,0.01,2,quantile,0
ILI incidence,BE,2024-11-13,2024-11-17,0.025,2,quantile,0
ILI incidence,BE,2024-11-13,2024-11-17,0.05,2,quantile,1.34124497270957
ILI incidence,BE,2024-11-13,2024-11-17,0.1,2,quantile,6.57839186457803
ILI incidence,BE,2024-11-13,2024-11-17,0.15,2,quantile,11.2198264731551
ILI incidence,BE,2024-11-13,2024-11-17,0.2,2,quantile,14.8752302958056
ILI incidence,BE,2024-11-13,2024-11-17,0.25,2,quantile,18.4749103780475
ILI incidence,BE,2024-11-13,2024-11-17,0.3,2,quantile,21.664265707349
ILI incidence,BE,2024-11-13,2024-11-17,0.35,2,quantile,25.3867300004683
ILI incidence,BE,2024-11-13,2024-11-17,0.4,2,quantile,28.5336190723296
ILI incidence,BE,2024-11-13,2024-11-17,0.45,2,quantile,31.8210282930475
ILI incidence,BE,2024-11-13,2024-11-17,0.5,2,quantile,35.6233124164768
ILI incidence,BE,2024-11-13,2024-11-17,0.55,2,quantile,39.726543767685
ILI incidence,BE,2024-11-13,2024-11-17,0.6,2,quantile,44.7806431075074
ILI incidence,BE,2024-11-13,2024-11-17,0.65,2,quantile,49.3625412885637
ILI incidence,BE,2024-11-13,2024-11-17,0.7,2,quantile,56.3642795803142
ILI incidence,BE,2024-11-13,2024-11-17,0.75,2,quantile,61.283644172273
ILI incidence,BE,2024-11-13,2024-11-17,0.8,2,quantile,68.6482099603853
ILI incidence,BE,2024-11-13,2024-11-17,0.85,2,quantile,79.7946201498878
ILI incidence,BE,2024-11-13,2024-11-17,0.9,2,quantile,97.9166360145916
ILI incidence,BE,2024-11-13,2024-11-17,0.95,2,quantile,124.485073055159
ILI incidence,BE,2024-11-13,2024-11-17,0.975,2,quantile,159.850624946496
ILI incidence,BE,2024-11-13,2024-11-17,0.99,2,quantile,184.794840638258
ILI incidence,BE,2024-11-13,2024-11-24,0.01,3,quantile,0
ILI incidence,BE,2024-11-13,2024-11-24,0.025,3,quantile,0
ILI incidence,BE,2024-11-13,2024-11-24,0.05,3,quantile,0
ILI incidence,BE,2024-11-13,2024-11-24,0.1,3,quantile,0
ILI incidence,BE,2024-11-13,2024-11-24,0.15,3,quantile,2.13821525253888
ILI incidence,BE,2024-11-13,2024-11-24,0.2,3,quantile,7.71873769467967
ILI incidence,BE,2024-11-13,2024-11-24,0.25,3,quantile,12.2785248363286
ILI incidence,BE,2024-11-13,2024-11-24,0.3,3,quantile,16.1757700956052
ILI incidence,BE,2024-11-13,2024-11-24,0.35,3,quantile,19.6951222019968
ILI incidence,BE,2024-11-13,2024-11-24,0.4,3,quantile,23.7073754288793
ILI incidence,BE,2024-11-13,2024-11-24,0.45,3,quantile,27.8146312021803
ILI incidence,BE,2024-11-13,2024-11-24,0.5,3,quantile,32.291742254105
ILI incidence,BE,2024-11-13,2024-11-24,0.55,3,quantile,36.9583677778524
ILI incidence,BE,2024-11-13,2024-11-24,0.6,3,quantile,42.6506473284807
ILI incidence,BE,2024-11-13,2024-11-24,0.65,3,quantile,50.5147529519408
ILI incidence,BE,2024-11-13,2024-11-24,0.7,3,quantile,57.6644193529204
ILI incidence,BE,2024-11-13,2024-11-24,0.75,3,quantile,65.7619709603215
ILI incidence,BE,2024-11-13,2024-11-24,0.8,3,quantile,79.7654592269869
ILI incidence,BE,2024-11-13,2024-11-24,0.85,3,quantile,94.9096312972526
ILI incidence,BE,2024-11-13,2024-11-24,0.9,3,quantile,115.088751375237
ILI incidence,BE,2024-11-13,2024-11-24,0.95,3,quantile,162.153997160675
ILI incidence,BE,2024-11-13,2024-11-24,0.975,3,quantile,207.511319588397
ILI incidence,BE,2024-11-13,2024-11-24,0.99,3,quantile,308.375363047079
ILI incidence,BE,2024-11-13,2024-12-01,0.01,4,quantile,0
ILI incidence,BE,2024-11-13,2024-12-01,0.025,4,quantile,0
ILI incidence,BE,2024-11-13,2024-12-01,0.05,4,quantile,0
ILI incidence,BE,2024-11-13,2024-12-01,0.1,4,quantile,0
ILI incidence,BE,2024-11-13,2024-12-01,0.15,4,quantile,0
ILI incidence,BE,2024-11-13,2024-12-01,0.2,4,quantile,0.0406742238869767
ILI incidence,BE,2024-11-13,2024-12-01,0.25,4,quantile,5.12269009799532
ILI incidence,BE,2024-11-13,2024-12-01,0.3,4,quantile,9.80851951707841
ILI incidence,BE,2024-11-13,2024-12-01,0.35,4,quantile,14.5639062253199
ILI incidence,BE,2024-11-13,2024-12-01,0.4,4,quantile,21.1478334061726
ILI incidence,BE,2024-11-13,2024-12-01,0.45,4,quantile,25.9989030274646
ILI incidence,BE,2024-11-13,2024-12-01,0.5,4,quantile,30.7858630215539
ILI incidence,BE,2024-11-13,2024-12-01,0.55,4,quantile,37.1010358681629
ILI incidence,BE,2024-11-13,2024-12-01,0.6,4,quantile,44.1029136971084
ILI incidence,BE,2024-11-13,2024-12-01,0.65,4,quantile,53.7454686754393
ILI incidence,BE,2024-11-13,2024-12-01,0.7,4,quantile,63.1423420325769
ILI incidence,BE,2024-11-13,2024-12-01,0.75,4,quantile,74.4324805406926
ILI incidence,BE,2024-11-13,2024-12-01,0.8,4,quantile,91.2110409213863
ILI incidence,BE,2024-11-13,2024-12-01,0.85,4,quantile,111.668328807041
ILI incidence,BE,2024-11-13,2024-12-01,0.9,4,quantile,153.227304888815
ILI incidence,BE,2024-11-13,2024-12-01,0.95,4,quantile,227.063280919397
ILI incidence,BE,2024-11-13,2024-12-01,0.975,4,quantile,297.650294284715
ILI incidence,BE,2024-11-13,2024-12-01,0.99,4,quantile,405.901767418698
ILI incidence,BE,2024-11-13,2024-11-10,,1,median,42.0352570674359
ILI incidence,BE,2024-11-13,2024-11-17,,2,median,35.6233124164768
ILI incidence,BE,2024-11-13,2024-11-24,,3,median,32.291742254105
ILI incidence,BE,2024-11-13,2024-12-01,,4,median,30.7858630215539
ILI incidence,CH,2024-11-13,2024-11-10,0.01,1,quantile,24.0069436839285
ILI incidence,CH,2024-11-13,2024-11-10,0.025,1,quantile,26.3113631838806
ILI incidence,CH,2024-11-13,2024-11-10,0.05,1,quantile,29.4896877957637
ILI incidence,CH,2024-11-13,2024-11-10,0.1,1,quantile,33.1900434044403
ILI incidence,CH,2024-11-13,2024-11-10,0.15,1,quantile,35.785245051719
ILI incidence,CH,2024-11-13,2024-11-10,0.2,1,quantile,38.8582409073757
ILI incidence,CH,2024-11-13,2024-11-10,0.25,1,quantile,41.3670576936076
ILI incidence,CH,2024-11-13,2024-11-10,0.3,1,quantile,43.3008342656926
ILI incidence,CH,2024-11-13,2024-11-10,0.35,1,quantile,45.6673541833467
ILI incidence,CH,2024-11-13,2024-11-10,0.4,1,quantile,47.2045474951414
ILI incidence,CH,2024-11-13,2024-11-10,0.45,1,quantile,49.3734538790281
ILI incidence,CH,2024-11-13,2024-11-10,0.5,1,quantile,51.5316180163709
ILI incidence,CH,2024-11-13,2024-11-10,0.55,1,quantile,53.875404681808
ILI incidence,CH,2024-11-13,2024-11-10,0.6,1,quantile,56.3147961082626
ILI incidence,CH,2024-11-13,2024-11-10,0.65,1,quantile,58.8650989629084
ILI incidence,CH,2024-11-13,2024-11-10,0.7,1,quantile,61.6051562869248
ILI incidence,CH,2024-11-13,2024-11-10,0.75,1,quantile,64.8914254978232
ILI incidence,CH,2024-11-13,2024-11-10,0.8,1,quantile,68.4157515374445
ILI incidence,CH,2024-11-13,2024-11-10,0.85,1,quantile,73.3454553649568
ILI incidence,CH,2024-11-13,2024-11-10,0.9,1,quantile,81.3860441139374
ILI incidence,CH,2024-11-13,2024-11-10,0.95,1,quantile,92.2887829230274
ILI incidence,CH,2024-11-13,2024-11-10,0.975,1,quantile,102.398346935463
ILI incidence,CH,2024-11-13,2024-11-10,0.99,1,quantile,114.486743336596
ILI incidence,CH,2024-11-13,2024-11-17,0.01,2,quantile,19.6458526305251
ILI incidence,CH,2024-11-13,2024-11-17,0.025,2,quantile,22.8891358920805
ILI incidence,CH,2024-11-13,2024-11-17,0.05,2,quantile,25.3419088768325
ILI incidence,CH,2024-11-13,2024-11-17,0.1,2,quantile,30.3885951398611
ILI incidence,CH,2024-11-13,2024-11-17,0.15,2,quantile,35.1601651663064
ILI incidence,CH,2024-11-13,2024-11-17,0.2,2,quantile,38.176349496273
ILI incidence,CH,2024-11-13,2024-11-17,0.25,2,quantile,40.9771169671633
ILI incidence,CH,2024-11-13,2024-11-17,0.3,2,quantile,43.7319985836607
ILI incidence,CH,2024-11-13,2024-11-17,0.35,2,quantile,46.4427328508723
ILI incidence,CH,2024-11-13,2024-11-17,0.4,2,quantile,50.0448907297717
ILI incidence,CH,2024-11-13,2024-11-17,0.45,2,quantile,53.1700765192121
ILI incidence,CH,2024-11-13,2024-11-17,0.5,2,quantile,56.3055718592371
ILI incidence,CH,2024-11-13,2024-11-17,0.55,2,quantile,59.3562405687927
ILI incidence,CH,2024-11-13,2024-11-17,0.6,2,quantile,63.4091244016516
ILI incidence,CH,2024-11-13,2024-11-17,0.65,2,quantile,68.0355179105818
ILI incidence,CH,2024-11-13,2024-11-17,0.7,2,quantile,74.3291681974909
ILI incidence,CH,2024-11-13,2024-11-17,0.75,2,quantile,79.9477120207343
ILI incidence,CH,2024-11-13,2024-11-17,0.8,2,quantile,89.499773986947
ILI incidence,CH,2024-11-13,2024-11-17,0.85,2,quantile,100.193833829984
ILI incidence,CH,2024-11-13,2024-11-17,0.9,2,quantile,112.941959154693
ILI incidence,CH,2024-11-13,2024-11-17,0.95,2,quantile,131.42862826466
ILI incidence,CH,2024-11-13,2024-11-17,0.975,2,quantile,148.428606734081
ILI incidence,CH,2024-11-13,2024-11-17,0.99,2,quantile,175.844373024088
ILI incidence,CH,2024-11-13,2024-11-24,0.01,3,quantile,16.7333142966529
ILI incidence,CH,2024-11-13,2024-11-24,0.025,3,quantile,20.108580471184
ILI incidence,CH,2024-11-13,2024-11-24,0.05,3,quantile,23.595044950962
ILI incidence,CH,2024-11-13,2024-11-24,0.1,3,quantile,27.6842250945219
ILI incidence,CH,2024-11-13,2024-11-24,0.15,3,quantile,32.4259791317208
ILI incidence,CH,2024-11-13,2024-11-24,0.2,3,quantile,35.896701150674
ILI incidence,CH,2024-11-13,2024-11-24,0.25,3,quantile,39.4750116977978
ILI incidence,CH,2024-11-13,2024-11-24,0.3,3,quantile,43.6045231942425
ILI incidence,CH,2024-11-13,2024-11-24,0.35,3,quantile,47.9416264219008
ILI incidence,CH,2024-11-13,2024-11-24,0.4,3,quantile,51.4953693747751
ILI incidence,CH,2024-11-13,2024-11-24,0.45,3,quantile,55.1597885335608
ILI incidence,CH,2024-11-13,2024-11-24,0.5,3,quantile,60.087649397406
ILI incidence,CH,2024-11-13,2024-11-24,0.55,3,quantile,65.1207756940464
ILI incidence,CH,2024-11-13,2024-11-24,0.6,3,quantile,71.7805924896922
ILI incidence,CH,2024-11-13,2024-11-24,0.65,3,quantile,77.5368031314322
ILI incidence,CH,2024-11-13,2024-11-24,0.7,3,quantile,86.1085820580205
ILI incidence,CH,2024-11-13,2024-11-24,0.75,3,quantile,96.097424362844
ILI incidence,CH,2024-11-13,2024-11-24,0.8,3,quantile,110.235110638206
ILI incidence,CH,2024-11-13,2024-11-24,0.85,3,quantile,125.76654830977
ILI incidence,CH,2024-11-13,2024-11-24,0.9,3,quantile,146.618862156772
ILI incidence,CH,2024-11-13,2024-11-24,0.95,3,quantile,179.535019082795
ILI incidence,CH,2024-11-13,2024-11-24,0.975,3,quantile,208.550952754515
ILI incidence,CH,2024-11-13,2024-11-24,0.99,3,quantile,234.584208680962
ILI incidence,CH,2024-11-13,2024-12-01,0.01,4,quantile,13.8999686048646
ILI incidence,CH,2024-11-13,2024-12-01,0.025,4,quantile,17.9387144734663
ILI incidence,CH,2024-11-13,2024-12-01,0.05,4,quantile,21.071401924963
ILI incidence,CH,2024-11-13,2024-12-01,0.1,4,quantile,25.962399653355
ILI incidence,CH,2024-11-13,2024-12-01,0.15,4,quantile,29.433648682622
ILI incidence,CH,2024-11-13,2024-12-01,0.2,4,quantile,33.7489106925305
ILI incidence,CH,2024-11-13,2024-12-01,0.25,4,quantile,37.4089119049679
ILI incidence,CH,2024-11-13,2024-12-01,0.3,4,quantile,41.882901487479
ILI incidence,CH,2024-11-13,2024-12-01,0.35,4,quantile,46.4112838823466
ILI incidence,CH,2024-11-13,2024-12-01,0.4,4,quantile,50.6345020324894
ILI incidence,CH,2024-11-13,2024-12-01,0.45,4,quantile,56.7080668576873
ILI incidence,CH,2024-11-13,2024-12-01,0.5,4,quantile,62.9087986733452
ILI incidence,CH,2024-11-13,2024-12-01,0.55,4,quantile,69.5409544991127
ILI incidence,CH,2024-11-13,2024-12-01,0.6,4,quantile,78.1499411461281
ILI incidence,CH,2024-11-13,2024-12-01,0.65,4,quantile,87.1379487974151
ILI incidence,CH,2024-11-13,2024-12-01,0.7,4,quantile,96.4032243112025
ILI incidence,CH,2024-11-13,2024-12-01,0.75,4,quantile,108.786004389015
ILI incidence,CH,2024-11-13,2024-12-01,0.8,4,quantile,126.195117457686
ILI incidence,CH,2024-11-13,2024-12-01,0.85,4,quantile,143.600623715233
ILI incidence,CH,2024-11-13,2024-12-01,0.9,4,quantile,170.942718225374
ILI incidence,CH,2024-11-13,2024-12-01,0.95,4,quantile,207.205876922316
ILI incidence,CH,2024-11-13,2024-12-01,0.975,4,quantile,237.874392187046
ILI incidence,CH,2024-11-13,2024-12-01,0.99,4,quantile,264.799253234743
ILI incidence,CH,2024-11-13,2024-11-10,,1,median,51.5316180163709
ILI incidence,CH,2024-11-13,2024-11-17,,2,median,56.3055718592371
ILI incidence,CH,2024-11-13,2024-11-24,,3,median,60.087649397406
ILI incidence,CH,2024-11-13,2024-12-01,,4,median,62.9087986733452
ILI incidence,CZ,2024-11-13,2024-11-10,0.01,1,quantile,6.63461490057588
ILI incidence,CZ,2024-11-13,2024-11-10,0.025,1,quantile,7.47468870925389
ILI incidence,CZ,2024-11-13,2024-11-10,0.05,1,quantile,8.91972368830621
ILI incidence,CZ,2024-11-13,2024-11-10,0.1,1,quantile,10.4748663945529
ILI incidence,CZ,2024-11-13,2024-11-10,0.15,1,quantile,11.3715594361677
ILI incidence,CZ,2024-11-13,2024-11-10,0.2,1,quantile,12.2877375796932
ILI incidence,CZ,2024-11-13,2024-11-10,0.25,1,quantile,13.3212445039121
ILI incidence,CZ,2024-11-13,2024-11-10,0.3,1,quantile,14.225925263195
ILI incidence,CZ,2024-11-13,2024-11-10,0.35,1,quantile,15.0921227057288
ILI incidence,CZ,2024-11-13,2024-11-10,0.4,1,quantile,15.990295864827
ILI incidence,CZ,2024-11-13,2024-11-10,0.45,1,quantile,16.8986240080685
ILI incidence,CZ,2024-11-13,2024-11-10,0.5,1,quantile,17.8085749224831
ILI incidence,CZ,2024-11-13,2024-11-10,0.55,1,quantile,18.7471772474437
ILI incidence,CZ,2024-11-13,2024-11-10,0.6,1,quantile,20.0402034579254
ILI incidence,CZ,2024-11-13,2024-11-10,0.65,1,quantile,21.2783052940829
ILI incidence,CZ,2024-11-13,2024-11-10,0.7,1,quantile,22.6682738576555
ILI incidence,CZ,2024-11-13,2024-11-10,0.75,1,quantile,24.2099510389366
ILI incidence,CZ,2024-11-13,2024-11-10,0.8,1,quantile,26.3057043577998
ILI incidence,CZ,2024-11-13,2024-11-10,0.85,1,quantile,28.8061235129247
ILI incidence,CZ,2024-11-13,2024-11-10,0.9,1,quantile,31.9623237496751
ILI incidence,CZ,2024-11-13,2024-11-10,0.95,1,quantile,38.4252696590356
ILI incidence,CZ,2024-11-13,2024-11-10,0.975,1,quantile,42.7983933615284
ILI incidence,CZ,2024-11-13,2024-11-10,0.99,1,quantile,48.9979981012441
ILI incidence,CZ,2024-11-13,2024-11-17,0.01,2,quantile,3.50874658649803
ILI incidence,CZ,2024-11-13,2024-11-17,0.025,2,quantile,5.18224563167874
ILI incidence,CZ,2024-11-13,2024-11-17,0.05,2,quantile,6.25832389796755
ILI incidence,CZ,2024-11-13,2024-11-17,0.1,2,quantile,8.10032998406382
ILI incidence,CZ,2024-11-13,2024-11-17,0.15,2,quantile,9.87151907086314
ILI incidence,CZ,2024-11-13,2024-11-17,0.2,2,quantile,10.8900041922988
ILI incidence,CZ,2024-11-13,2024-11-17,0.25,2,quantile,12.2146999015639
ILI incidence,CZ,2024-11-13,2024-11-17,0.3,2,quantile,13.2993302480901
ILI incidence,CZ,2024-11-13,2024-11-17,0.35,2,quantile,14.6646085954204
ILI incidence,CZ,2024-11-13,2024-11-17,0.4,2,quantile,15.8650403700921
ILI incidence,CZ,2024-11-13,2024-11-17,0.45,2,quantile,16.9989410853191
ILI incidence,CZ,2024-11-13,2024-11-17,0.5,2,quantile,18.5655031562088
ILI incidence,CZ,2024-11-13,2024-11-17,0.55,2,quantile,20.5930150816377
ILI incidence,CZ,2024-11-13,2024-11-17,0.6,2,quantile,22.3506082614655
ILI incidence,CZ,2024-11-13,2024-11-17,0.65,2,quantile,24.3581972731998
ILI incidence,CZ,2024-11-13,2024-11-17,0.7,2,quantile,26.6100357430706
ILI incidence,CZ,2024-11-13,2024-11-17,0.75,2,quantile,29.8752024333651
ILI incidence,CZ,2024-11-13,2024-11-17,0.8,2,quantile,34.4885834480803
ILI incidence,CZ,2024-11-13,2024-11-17,0.85,2,quantile,38.7157668194442
ILI incidence,CZ,2024-11-13,2024-11-17,0.9,2,quantile,45.3334845305643
ILI incidence,CZ,2024-11-13,2024-11-17,0.95,2,quantile,55.1489225109586
ILI incidence,CZ,2024-11-13,2024-11-17,0.975,2,quantile,67.5372093970299
ILI incidence,CZ,2024-11-13,2024-11-17,0.99,2,quantile,85.5662015975675
ILI incidence,CZ,2024-11-13,2024-11-24,0.01,3,quantile,1.24587736489621
