origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.99,478.30768174221714
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.9,343.24083007234697
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.99,464.811538714256
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.975,427.8335806765753
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.85,320.9787904389257
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.15,171.4991489273528
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.6,252.1841461053996
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.8,301.6806681742084
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.95,383.6985650818128
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.975,394.87209593361325
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.55,241.97774341563763
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.75,286.4877868270312
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.95,348.8755940239523
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.01,115.76450046919402
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.5,232.78054630665463
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.1,158.1747284777212
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.45,224.51300357079805
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.3,199.2672514472134
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.7,273.2973306596854
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.025,129.3081242214952
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.05,141.35576254863963
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.35,207.6491072842279
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.4,216.25528718877996
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.25,191.10958176396736
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.2,181.99195884658567
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.25,176.83770291124486
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.9,299.6017763806273
2024-10-30,ILI incidence,2024-11-10,3,BE,quantile,0.65,262.37831282892444
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.35,192.38709660244777
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.1,146.64168074303612
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.01,59.78242117811542
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.3,184.91051152861132
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.2,168.29493549887434
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.85,269.1644385372958
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.4,200.70523203438535
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.01,108.2755163859272
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.025,119.45109917240352
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.95,357.8743454886062
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.975,394.7182874939854
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.99,439.180366896752
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.45,209.53532303647756
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.6,201.2437650062623
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.4,167.95355580282245
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.05,131.11877826889705
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.025,71.18476497125043
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.8,247.042823133522
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.3,152.2446292012773
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.15,158.67946219296405
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.2,135.73031914193447
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.25,144.43804679109846
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.7,215.34054694247092
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.55,225.23651370182648
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.65,210.7268725627448
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.45,175.73453261066584
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.5,183.3275337938608
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.05,81.65590175848975
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.5,217.4018106447732
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.6,233.94761136443577
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.55,192.04340866441908
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.15,126.60124459054002
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.35,160.13878729592415
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.6,190.83632794841725
2024-10-30,ILI incidence,2024-11-03,2,BE,quantile,0.9,321.2489361995914
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.95,329.5528890027246
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.75,230.0522741046749
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.1,115.44401728619866
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.05,101.6917848896315
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.7,221.09862028697108
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.975,371.73664205237674
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.1,96.14831524227093
2024-10-30,ILI incidence,2024-11-17,4,BE,quantile,0.45,160.35056254490806
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.75,233.20653211772773
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.025,91.01635664896338
2024-10-30,ILI incidence,2024-10-27,1,BE,quantile,0.99,421.22459807199186
