origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.15,242.86514610974675
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.1,217.81179022304124
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.975,916.5421445408972
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.1,228.29723143863427
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.025,161.6387951117752
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.95,800.3912583136722
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.99,1278.378129395027
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.05,185.63818209335653
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.99,1075.5674511923044
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.975,1113.112021747149
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.4,341.2364374847945
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.9,675.7672167175658
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.45,360.8217361914547
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.35,320.62744725733967
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.01,138.8206069191961
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.3,303.1703687949671
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.25,283.3135623523972
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.2,264.52273160876126
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.5,380.53047296255454
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.85,604.4697275880261
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.1,317.9953600514239
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.9,856.6632724293231
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.85,778.1084756352607
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.15,348.4675244671599
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.55,403.4090073275046
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.01,210.2606043340793
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.8,553.9676032566719
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.05,275.15699731550615
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.05,188.3285308278504
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.75,514.892453968257
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.95,987.5875590362668
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.75,678.6528830701944
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.15,258.23040286618135
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.6,427.4353041571392
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.7,640.2745282875103
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.65,453.7510418074771
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.99,772.3260131740989
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.7,481.9495340689485
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.025,239.8780220074267
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.65,607.1214889754581
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.8,722.3641867738372
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.025,433.2392081393025
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.05,451.24302041916866
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.025,158.09530932173632
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.45,552.4804090486862
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.2,376.71118194519784
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.55,548.0378894951359
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.01,410.52538967853457
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.65,590.7666191915363
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.9,665.4410904701278
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.975,1224.3064096072112
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.75,613.7584965649471
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.99,1481.969592042089
