origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.01,935.4030207740446
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.025,1077.4685112734126
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.05,1216.775588300075
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.1,1399.863849659583
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.15,1538.7022312475756
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.2,1658.7958511517268
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.25,1769.2636795197477
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.3,1874.7191539433006
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.35,1978.0390707746053
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.4,2081.33707588353
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.45,2186.4080671230063
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.5,2294.988109938728
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.55,2408.957922443546
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.6,2530.5600735502
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.65,2662.6974877492935
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.7,2809.421480154788
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.75,2976.8396642076095
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.8,3175.0299902678357
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.85,3422.753823301676
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.9,3762.079047447066
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.95,4327.844699817582
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.975,4887.006785432761
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.99,5628.5860692786555
2024-12-11,ILI incidence,2024-12-08,1,AT,median,,2294.988109938728
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.01,898.1226463035083
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.025,1042.243778655265
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.05,1184.5418005059316
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.1,1372.8541685405328
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.15,1516.5295823090337
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.2,1641.360149001888
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.25,1756.6060519806213
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.3,1866.9763353091078
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.35,1975.428373462787
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.4,2084.1552597555583
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.45,2195.0393719344315
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.5,2309.920951592899
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.55,2430.8123403256004
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.6,2560.130937145217
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.65,2701.023365083805
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.7,2857.898982586588
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.75,3037.425839791041
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.8,3250.634939971313
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.85,3518.111394444966
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.9,3886.134287465296
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.95,4503.569676271242
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.975,5117.991125348207
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.99,5938.51855897125
2024-12-11,ILI incidence,2024-12-15,2,AT,median,,2309.920951592899
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.01,863.9192274374467
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.025,1009.73790193544
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.05,1154.6663410317037
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.1,1347.7340416101647
