origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.01,1855.82342829687
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.01,1714.0682156706466
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.01,1546.631899118241
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.01,1312.888016612766
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.01,1065.0122818141986
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.01,855.3272772368534
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.025,1876.0499054540012
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.025,1743.2456603700448
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.025,1563.8090651542134
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.025,1351.8837038301688
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.025,1134.5197833738548
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.025,920.538647600584
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.05,1892.3749292994928
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.05,1791.954316420807
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.05,1636.4936805865111
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.05,1421.1038316068843
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.05,1246.459179492314
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.05,1090.6660828645947
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.1,1953.0776475670505
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.1,1846.53819100202
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.1,1723.148417365283
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.1,1541.75417420314
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.1,1404.218294787906
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.1,1259.2652655304523
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.15,1974.8592771432925
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.15,1873.4150988761444
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.15,1763.9983185744015
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.15,1623.5869253461951
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.15,1486.9784669487883
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.15,1353.2767867770074
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.2,1994.0287873613556
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.2,1893.5012969295487
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.2,1793.1403616512118
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.2,1670.1641067204396
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.2,1558.208548672648
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.2,1405.5980766646546
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.25,2010.2007694599629
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.25,1916.3522945512077
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.25,1812.35205019053
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.25,1711.8593101268914
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.25,1581.6456117550224
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.25,1472.031301534529
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.3,2022.1928567320044
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.3,1931.314742435172
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.3,1831.5505352892756
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.3,1746.8351281295386
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.3,1645.710493820045
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.3,1539.2276364901777
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.35,2036.0068415188605
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.35,1944.0652128484269
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.35,1860.4045445233064
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.35,1788.762094910413
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.35,1678.3835317694382
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.35,1591.4572924481251
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.4,2054.639481507699
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.4,1959.484421151585
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.4,1887.533007436323
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.4,1814.1224345799783
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.4,1737.5437754939603
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.4,1628.8735206114732
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.45,2069.580217550348
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.45,1971.475223891521
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.45,1905.9994457129449
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.45,1840.4331449250965
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.45,1802.04654796666
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.45,1726.3897033589897
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.5,2084.4229110196097
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.5,1984.1523701232104
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.5,1922.5991396930972
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.5,1876.641906847844
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.5,1828.2943414459044
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.5,1801.723174509258
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.55,2097.585418242646
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.55,1999.564042299216
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.55,1939.5394374258212
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.55,1903.8578804169365
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.55,1864.5949200824275
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.55,1854.837599992121
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.6,2108.9272377754965
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.6,2018.16335095382
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.6,1960.5832580272704
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.6,1932.381396904256
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.6,1937.675002259796
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.6,1972.984123297918
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.65,2121.5538828783465
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.65,2032.6347289537368
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.65,1981.3837003010412
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.65,1990.592800699677
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.65,2025.449729687492
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.65,2051.7591859870104
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.7,2132.418030099201
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.7,2051.6477604993675
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.7,2016.00714364088
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.7,2055.041169776784
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.7,2112.0553364530488
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.7,2167.2351764234645
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.75,2147.0008636730736
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.75,2068.308297354441
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.75,2053.899543924185
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.75,2107.187545373334
2024-12-04,ILI incidence,2024-12-08,3,AT,quantile,0.75,2174.465863709133
2024-12-04,ILI incidence,2024-12-15,4,AT,quantile,0.75,2259.647005535842
2024-12-04,ILI incidence,2024-11-10,-1,AT,quantile,0.8,2164.265989391321
2024-12-04,ILI incidence,2024-11-17,0,AT,quantile,0.8,2079.0050572819114
2024-12-04,ILI incidence,2024-11-24,1,AT,quantile,0.8,2102.5479805925256
2024-12-04,ILI incidence,2024-12-01,2,AT,quantile,0.8,2173.403196433446
