origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.01,765.787261264273
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.01,658.9712526159446
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.01,575.442788911548
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.01,504.5046058115461
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.01,427.6427658862973
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.01,359.6554903002976
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.025,773.2009587453464
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.025,687.7335093254749
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.025,610.6500687584432
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.025,520.058748371749
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.025,445.17162858417487
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.025,383.0473468391184
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.05,788.2971344567062
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.05,709.5971626066477
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.05,618.4097228353597
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.05,535.8755762562894
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.05,460.6604097889111
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.05,396.2773211158529
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.1,812.8211132813361
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.1,723.1363059647562
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.1,632.0238009983502
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.1,557.8262836332386
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.1,492.8371133928145
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.1,421.62532937625457
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.15,842.115820136584
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.15,756.0059493806395
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.15,653.2551112733979
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.15,594.9201455082384
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.15,509.6516467333668
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.15,438.7590324816457
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.2,857.6759601109551
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.2,788.096998501081
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.2,702.7802012824986
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.2,621.1511434033631
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.2,542.6276401790793
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.2,473.1279354967043
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.25,876.7260046397354
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.25,811.5350016755417
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.25,734.7733910085195
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.25,653.1847603455769
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.25,593.7686798487235
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.25,504.91392478144337
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.3,896.7052184457543
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.3,828.6649573257895
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.3,750.6152618447804
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.3,679.8401419927142
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.3,618.8793863757189
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.3,536.4547861960316
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.35,910.342756213547
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.35,848.9365889155472
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.35,784.3346962170806
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.35,699.1778010219425
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.35,634.9374572936705
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.35,585.1387465777567
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.4,921.3596069585608
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.4,863.7363770414628
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.4,811.3457716548403
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.4,741.3663016428719
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.4,659.1481232361366
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.4,619.3266712235553
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.45,935.9719183788246
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.45,882.7127911736679
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.45,826.4373767976003
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.45,764.9721414910733
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.45,696.5879251488728
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.45,648.2789929162674
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.5,951.6603374504484
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.5,896.845221664005
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.5,839.0919586385729
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.5,781.0630907035802
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.5,724.76553676832
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.5,673.1515811594829
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.55,964.9360871917308
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.55,908.5746134653452
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.55,848.5457560836878
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.55,799.0041883229599
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.55,766.7968032043548
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.55,700.9804703808729
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.6,974.968350341206
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.6,920.63626572123
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.6,859.040886294368
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.6,820.2902284783003
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.6,784.8102250209311
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.6,745.207212939313
2024-11-27,ARI incidence,2024-11-10,-1,BE,quantile,0.65,986.0306041261416
2024-11-27,ARI incidence,2024-11-17,0,BE,quantile,0.65,933.7278180276768
2024-11-27,ARI incidence,2024-11-24,1,BE,quantile,0.65,871.6165633065717
2024-11-27,ARI incidence,2024-12-01,2,BE,quantile,0.65,843.7100845745017
2024-11-27,ARI incidence,2024-12-08,3,BE,quantile,0.65,811.6799749976034
2024-11-27,ARI incidence,2024-12-15,4,BE,quantile,0.65,784.2092978972786
