origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-11-13,ILI incidence,2024-11-10,1,BE,quantile,0.01,36.30
2024-11-13,ILI incidence,2024-11-17,2,BE,quantile,0.01,30.80
2024-11-13,ILI incidence,2024-11-24,3,BE,quantile,0.01,28.40
2024-11-13,ILI incidence,2024-12-01,4,BE,quantile,0.01,28.00
2024-11-13,ILI incidence,2024-11-10,1,BE,quantile,0.025,36.90
2024-11-13,ILI incidence,2024-11-17,2,BE,quantile,0.025,31.60
2024-11-13,ILI incidence,2024-11-24,3,BE,quantile,0.025,29.40
2024-11-13,ILI incidence,2024-12-01,4,BE,quantile,0.025,28.80
2024-11-13,ILI incidence,2024-11-10,1,BE,quantile,0.05,37.50
2024-11-13,ILI incidence,2024-11-17,2,BE,quantile,0.05,32.30
2024-11-13,ILI incidence,2024-11-24,3,BE,quantile,0.05,30.10
2024-11-13,ILI incidence,2024-12-01,4,BE,quantile,0.05,29.60
2024-11-13,ILI incidence,2024-11-10,1,BE,quantile,0.1,38.10
2024-11-13,ILI incidence,2024-11-17,2,BE,quantile,0.1,33.10
2024-11-13,ILI incidence,2024-11-24,3,BE,quantile,0.1,31.00
2024-11-13,ILI incidence,2024-12-01,4,BE,quantile,0.1,30.70
2024-11-13,ILI incidence,2024-11-10,1,BE,quantile,0.15,38.80
2024-11-13,ILI incidence,2024-11-17,2,BE,quantile,0.15,33.80
2024-11-13,ILI incidence,2024-11-24,3,BE,quantile,0.15,31.70
2024-11-13,ILI incidence,2024-12-01,4,BE,quantile,0.15,31.70
2024-11-13,ILI incidence,2024-11-10,1,BE,quantile,0.2,39.60
2024-11-13,ILI incidence,2024-11-17,2,BE,quantile,0.2,34.70
2024-11-13,ILI incidence,2024-11-24,3,BE,quantile,0.2,32.60
2024-11-13,ILI incidence,2024-12-01,4,BE,quantile,0.2,32.70
2024-11-13,ILI incidence,2024-11-10,1,BE,quantile,0.25,40.88
2024-11-13,ILI incidence,2024-11-17,2,BE,quantile,0.25,36.00
2024-11-13,ILI incidence,2024-11-24,3,BE,quantile,0.25,33.90
2024-11-13,ILI incidence,2024-12-01,4,BE,quantile,0.25,33.90
