origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-11-06,ILI incidence,2024-11-03,1,BE,median,NA,221.09
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.01,11.75
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.025,53.73
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.05,77.79
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.1,107.79
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.15,134.71
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.2,148.8
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.25,161.26
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.3,175.34
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.35,185.44
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.4,195.5
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.45,205.59
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.5,221.09
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.55,231.68
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.6,241
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.65,251.24
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.7,263.64
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.75,282.25
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.8,294.26
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.85,312.87
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.9,328.42
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.95,365.01
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.975,394.95
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.99,430.75
2024-11-06,ILI incidence,2024-11-10,2,BE,median,NA,210.97
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.01,6.22
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.025,34.61
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.05,46.6
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.1,82
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.15,103.78
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.2,123.55
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.25,137
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.3,158.26
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.35,171.3
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.4,184.08
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.45,197.2
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.5,210.97
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.55,224.88
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.6,240.52
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.65,256.87
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.7,276.23
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.75,300.37
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.8,319.96
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.85,346.83
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.9,381.08
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.95,436.67
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.975,482.52
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.99,577.12
2024-11-06,ILI incidence,2024-11-17,3,BE,median,NA,208.65
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.01,18.85
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.025,26.81
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.05,46.66
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.1,70.39
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.15,89.97
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.2,109.39
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.25,126.95
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.3,143.59
