origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-11-20,ILI incidence,2024-11-17,1,BE,median,NA,99.63
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.01,8.53
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.025,19.39
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.05,29.16
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.1,44.13
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.15,56.54
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.2,66.53
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.25,71.21
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.3,77.37
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.35,84
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.4,86.7
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.45,91.81
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.5,99.63
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.55,103.26
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.6,108.91
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.65,115.26
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.7,119.87
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.75,126.02
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.8,131.11
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.85,137.4
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.9,145.98
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.95,157.9
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.975,171.61
2024-11-20,ILI incidence,2024-11-17,1,BE,quantile,0.99,191.43
2024-11-20,ILI incidence,2024-11-24,2,BE,median,NA,100.81
2024-11-20,ILI incidence,2024-11-24,2,BE,quantile,0.01,1.14
