origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-10-23,ARI incidence,2024-10-06,-1,BE,median,,1503.4
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.01,585.7720811
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.025,730.2922063
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.05,854.5874868
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.1,997.891985
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.15,1094.57885
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.2,1171.422504
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.25,1237.347518
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.3,1296.550218
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.35,1351.410342
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.4,1403.467235
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.45,1453.832882
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.5,1503.4
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.55,1552.967118
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.6,1603.332765
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.65,1655.389658
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.7,1710.249782
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.75,1769.452482
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.8,1835.377496
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.85,1912.22115
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.9,2008.908015
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.95,2152.212513
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.975,2276.507794
2024-10-23,ARI incidence,2024-10-06,-1,BE,quantile,0.99,2421.027919
2024-10-23,ARI incidence,2024-10-13,0,BE,median,,1627.371429
2024-10-23,ARI incidence,2024-10-13,0,BE,quantile,0.01,485.0183055
2024-10-23,ARI incidence,2024-10-13,0,BE,quantile,0.025,664.9311144
2024-10-23,ARI incidence,2024-10-13,0,BE,quantile,0.05,819.6660555
2024-10-23,ARI incidence,2024-10-13,0,BE,quantile,0.1,998.0655327
2024-10-23,ARI incidence,2024-10-13,0,BE,quantile,0.15,1118.430813
2024-10-23,ARI incidence,2024-10-13,0,BE,quantile,0.2,1214.093322
2024-10-23,ARI incidence,2024-10-13,0,BE,quantile,0.25,1296.163237
