"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2024-11-27,1,2024-11-24,0.025,7,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.05,7,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.1,9,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.15,10,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.2,11,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.25,12,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.3,12,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.35,13,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.4,13,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.45,14,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.5,14.5,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.55,15,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.6,16,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.65,16,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.7,17,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.75,17,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.8,18,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.85,19,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.9,19.1,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.95,21,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.975,22,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.99,23.01,"quantile","ILI incidence","HR"
2024-11-27,1,2024-11-24,0.01,45.98,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.025,46,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.05,47,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.1,48,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.15,50,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.2,51,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.25,52.75,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.3,53,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.35,55,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.4,56,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.45,57.55,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.5,58,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.55,59.45,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.6,61,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.65,61,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.7,62,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.75,63,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.8,65.2,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.85,66.15,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.9,68.1,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.95,71.05,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.975,73.05,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.99,77.03,"quantile","ILI incidence","CZ"
2024-11-27,1,2024-11-24,0.01,161,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.025,165.425,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.05,168,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.1,170,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.15,174.85,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.2,176,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.25,177,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.3,178,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.35,180,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.4,182,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.45,184,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.5,184,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.55,186,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.6,188,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.65,190,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.7,192,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.75,194.5,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.8,197,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.85,198.15,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.9,200.1,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.95,206.2,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.975,213.05,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.99,214.14,"quantile","ILI incidence","DK"
2024-11-27,1,2024-11-24,0.01,315.91,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.025,327.375,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.05,331,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.1,333.9,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.15,336.85,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.2,341,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.25,343,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.3,345,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.35,346.65,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.4,350,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.45,353,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.5,354,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.55,360.45,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.6,362,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.65,364.35,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.7,367.3,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.75,370,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.8,372.2,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.85,376,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.9,379.1,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.95,385.2,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.975,391.05,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.99,394.02,"quantile","ILI incidence","EE"
2024-11-27,1,2024-11-24,0.01,125.97,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.025,129,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.05,133.9,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.1,136.8,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.15,139,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.2,141,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.25,144,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.3,146,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.35,146.65,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.4,149,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.45,151,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.5,154,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.55,154.45,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.6,156,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.65,158,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.7,160,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.75,162,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.8,166.2,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.85,168.15,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.9,170.1,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.95,174.05,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.975,177.575,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.99,182.03,"quantile","ILI incidence","FR"
2024-11-27,1,2024-11-24,0.01,1081.97,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.025,1116.325,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.05,1127.9,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.1,1138,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.15,1142.7,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.2,1149.8,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.25,1155.5,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.3,1160,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.35,1165.65,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.4,1168.6,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.45,1172.55,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.5,1177,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.55,1184.9,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.6,1191.4,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.65,1198.4,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.7,1204,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.75,1206.25,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.8,1212,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.85,1225,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.9,1230.1,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.95,1236.1,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.975,1247.15,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.99,1253.07,"quantile","ILI incidence","GR"
2024-11-27,1,2024-11-24,0.01,177.98,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.025,186,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.05,190.85,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.1,193,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.15,196,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.2,198.8,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.25,201,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.3,203,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.35,204.65,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.4,207,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.45,209,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.5,210.5,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.55,213,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.6,215,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.65,217,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.7,218.3,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.75,220,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.8,221.2,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.85,224.15,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.9,231.3,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.95,241,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.975,245.05,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.99,249.03,"quantile","ILI incidence","HU"
2024-11-27,1,2024-11-24,0.01,6.98,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.025,7,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.05,8,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.1,9,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.15,9,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.2,10,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.25,10,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.3,10,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.35,11,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.4,11,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.45,12,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.5,12.5,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.55,13,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.6,14,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.65,14,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.7,14,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.75,15,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.8,15,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.85,17,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.9,17,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.95,18.05,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.975,20,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.99,20,"quantile","ILI incidence","IE"
2024-11-27,1,2024-11-24,0.01,963.95,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.025,972.95,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.05,978,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.1,1000.3,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.15,1009.7,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.2,1019,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.25,1025,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.3,1031.7,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.35,1035,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.4,1039.6,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.45,1044.55,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.5,1048.5,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.55,1050.45,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.6,1056,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.65,1064.35,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.7,1070.3,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.75,1074.25,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.8,1078.2,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.85,1084.15,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.9,1088.2,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.95,1093.75,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.975,1117.2,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.99,1129.1,"quantile","ILI incidence","IT"
2024-11-27,1,2024-11-24,0.01,62.98,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.025,65,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.05,65.95,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.1,69.9,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.15,71,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.2,72,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.25,73,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.3,76,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.35,77,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.4,78,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.45,78.55,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.5,79.5,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.55,81,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.6,82,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.65,83.35,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.7,85,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.75,86,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.8,88,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.85,89.15,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.9,92,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.95,93.05,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.975,95.05,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.99,96.05,"quantile","ILI incidence","LV"
2024-11-27,1,2024-11-24,0.01,42.97,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.025,43,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.05,45,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.1,48,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.15,48.85,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.2,50,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.25,52,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.3,53,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.35,54,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.4,54,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.45,55,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.5,57,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.55,58,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.6,59,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.65,60.35,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.7,62,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.75,62.25,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.8,64,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.85,64.15,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.9,66.1,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.95,70.05,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.975,72.525,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.99,74,"quantile","ILI incidence","LT"
2024-11-27,1,2024-11-24,0.01,4982.92,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.025,4995.375,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.05,5023.7,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.1,5039.7,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.15,5061.85,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.2,5077,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.25,5100.25,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.3,5109.4,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.35,5112,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.4,5124.2,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.45,5134.85,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.5,5141.5,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.55,5149.45,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.6,5153.4,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.65,5160.35,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.7,5164.3,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.75,5176.5,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.8,5192.2,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.85,5213.6,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.9,5232.5,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.95,5252.05,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.975,5256.1,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.99,5269.19,"quantile","ILI incidence","LU"
2024-11-27,1,2024-11-24,0.01,5347.62,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.025,5363.4,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.05,5386,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.1,5409.6,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.15,5430.1,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.2,5440.2,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.25,5449.75,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.3,5458,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.35,5460,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.4,5464.2,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.45,5478.1,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.5,5483,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.55,5490.35,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.6,5500.6,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.65,5513,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.7,5525.9,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.75,5542.75,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.8,5552.4,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.85,5566.45,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.9,5581.3,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.95,5608.4,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.975,5642.45,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.99,5665.1,"quantile","ILI incidence","MT"
2024-11-27,1,2024-11-24,0.01,10,"quantile","ILI incidence","NL"
2024-11-27,1,2024-11-24,0.025,11.95,"quantile","ILI incidence","NL"
2024-11-27,1,2024-11-24,0.05,15,"quantile","ILI incidence","NL"
2024-11-27,1,2024-11-24,0.1,16,"quantile","ILI incidence","NL"
2024-11-27,1,2024-11-24,0.15,18,"quantile","ILI incidence","NL"
2024-11-27,1,2024-11-24,0.2,19,"quantile","ILI incidence","NL"
2024-11-27,1,2024-11-24,0.25,19.75,"quantile","ILI incidence","NL"
2024-11-27,1,2024-11-24,0.3,20,"quantile","ILI incidence","NL"
