"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2024-11-13,1,2024-11-10,0.99,315.01,"quantile","ILI incidence","FR"
2024-11-13,1,2024-11-10,0.01,979.95,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.025,986.375,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.05,996.65,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.1,1009,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.15,1017.4,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.2,1025.8,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.25,1031.75,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.3,1036,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.35,1040,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.4,1043.2,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.45,1048.1,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.5,1052.5,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.55,1058.35,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.6,1061,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.65,1064.35,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.7,1066.3,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.75,1070.25,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.8,1074.6,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.85,1082.15,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.9,1091.1,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.95,1096.1,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.975,1110.25,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.99,1121.02,"quantile","ILI incidence","GR"
2024-11-13,1,2024-11-10,0.01,233.99,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.025,239.95,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.05,244.85,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.1,252.8,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.15,257,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.2,259,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.25,262.5,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.3,264.7,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.35,267,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.4,269,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.45,270.55,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.5,272.5,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.55,275.45,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.6,277,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.65,278,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.7,279.3,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.75,286.25,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.8,288,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.85,292,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.9,296.2,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.95,304,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.975,305.525,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.99,310.02,"quantile","ILI incidence","HU"
2024-11-13,1,2024-11-10,0.01,3,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.025,3.475,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.05,5,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.1,5,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.15,6,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.2,7,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.25,7,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.3,8,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.35,8.65000000000001,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.4,9,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.45,9.55,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.5,10,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.55,10,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.6,11,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.65,11,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.7,11.3,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.75,12,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.8,13,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.85,13,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.9,15.1,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.95,17,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.975,18,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.99,18.01,"quantile","ILI incidence","IE"
2024-11-13,1,2024-11-10,0.01,50.97,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.025,53.475,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.05,56,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.1,58.9,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.15,60.85,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.2,62,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.25,64,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.3,65.7,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.35,66,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.4,66,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.45,67,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.5,68,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.55,68,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.6,69,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.65,70,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.7,71,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.75,72,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.8,73,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.85,75.15,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.9,79,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.95,81.1,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.975,83.525,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.99,85.1200000000001,"quantile","ILI incidence","LV"
2024-11-13,1,2024-11-10,0.01,33.97,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.025,36,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.05,36,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.1,38.9,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.15,39,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.2,42,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.25,43,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.3,44,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.35,45,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.4,46,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.45,46,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.5,47.5,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.55,48.45,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.6,49,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.65,50,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.7,50,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.75,51,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.8,52.2,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.85,54,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.9,57.1,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.95,60,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.975,62.525,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.99,65.05,"quantile","ILI incidence","LT"
2024-11-13,1,2024-11-10,0.01,4858.96,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.025,4882.325,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.05,4896.95,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.1,4914,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.15,4924.7,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.2,4931,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.25,4958,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.3,4965,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.35,4968.65,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.4,4973.2,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.45,4981,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.5,4985.5,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.55,4993.15,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.6,5011,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.65,5023.7,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.7,5038.6,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.75,5049,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.8,5060,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.85,5075.15,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.9,5100.3,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.95,5140.75,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.975,5158,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.99,5174.22,"quantile","ILI incidence","LU"
2024-11-13,1,2024-11-10,0.01,5803.72,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.025,5842.375,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.05,5865,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.1,5882.9,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.15,5903,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.2,5915.8,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.25,5919.75,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.3,5930.7,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.35,5939.6,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.4,5948,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.45,5956.1,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.5,5971,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.55,5973.9,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.6,5979.2,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.65,5985.05,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.7,5994,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.75,6001,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.8,6022,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.85,6035.3,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.9,6061.1,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.95,6080.65,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.975,6098.2,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.99,6104.19,"quantile","ILI incidence","MT"
2024-11-13,1,2024-11-10,0.01,13,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.025,16,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.05,16,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.1,16.9,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.15,18,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.2,18,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.25,18,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.3,19,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.35,20,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.4,20,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.45,20,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.5,21,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.55,22,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.6,23,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.65,24,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.7,24,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.75,25.25,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.8,26.2,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.85,27.15,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.9,29.1,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.95,31.05,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.975,32,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.99,32.01,"quantile","ILI incidence","NL"
2024-11-13,1,2024-11-10,0.01,26.98,"quantile","ILI incidence","NO"
2024-11-13,1,2024-11-10,0.025,27.475,"quantile","ILI incidence","NO"
2024-11-13,1,2024-11-10,0.05,29,"quantile","ILI incidence","NO"
2024-11-13,1,2024-11-10,0.1,31,"quantile","ILI incidence","NO"
2024-11-13,1,2024-11-10,0.15,32,"quantile","ILI incidence","NO"
2024-11-13,1,2024-11-10,0.2,35,"quantile","ILI incidence","NO"
2024-11-13,1,2024-11-10,0.25,36,"quantile","ILI incidence","NO"
2024-11-13,1,2024-11-10,0.3,37,"quantile","ILI incidence","NO"
2024-11-13,1,2024-11-10,0.35,37,"quantile","ILI incidence","NO"
