"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2024-11-20,1,2024-11-17,0.01,37.96,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.025,38.475,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.05,40,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.1,41.9,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.15,43.85,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.2,45,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.25,47,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.3,49,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.35,50,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.4,50.6,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.45,51,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.5,52,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.55,52,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.6,53,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.65,54,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.7,55,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.75,56,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.8,57,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.85,57.15,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.9,62,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.95,63.05,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.975,65.525,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.99,67.01,"quantile","ILI incidence","CZ"
2024-11-20,1,2024-11-17,0.01,181.99,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.025,183.9,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.05,190.8,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.1,192,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.15,196,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.2,197.8,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.25,200,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.3,203,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.35,204.65,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.4,207.6,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.45,208,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.5,209,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.55,211,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.6,212,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.65,213,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.7,215,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.75,216,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.8,217,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.85,223,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.9,227.1,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.95,234,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.975,234.525,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.99,238.04,"quantile","ILI incidence","DK"
2024-11-20,1,2024-11-17,0.01,325.94,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.025,326.475,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.05,330.8,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.1,339,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.15,342,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.2,347,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.25,350,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.3,357.4,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.35,360,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.4,362,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.45,365.55,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.5,368,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.55,370,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.6,374.4,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.65,376.35,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.7,379,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.75,382.25,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.8,385,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.85,388,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.9,391.1,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.95,397.35,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.975,407.15,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.99,416.03,"quantile","ILI incidence","EE"
2024-11-20,1,2024-11-17,0.01,265.89,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.025,267.9,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.05,275.95,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.1,280,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.15,282,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.2,283.8,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.25,286,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.3,289.7,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.35,292,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.4,294,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.45,296,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.5,297,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.55,298,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.6,299.4,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.65,302,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.7,303.3,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.75,306,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.8,309.2,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.85,314,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.9,319.3,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.95,328,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.975,338.675,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.99,344.01,"quantile","ILI incidence","FR"
2024-11-20,1,2024-11-17,0.01,1057.94,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.025,1066.65,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.05,1077.85,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.1,1087.5,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.15,1103.85,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.2,1107,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.25,1114.5,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.3,1122.5,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.35,1130,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.4,1137,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.45,1139.55,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.5,1145,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.55,1148.45,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.6,1150,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.65,1152.35,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.7,1158.3,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.75,1161,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.8,1164.2,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.85,1173.15,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.9,1180,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.95,1182.2,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.975,1190.625,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.99,1197.13,"quantile","ILI incidence","GR"
2024-11-20,1,2024-11-17,0.01,234.97,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.025,243.475,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.05,244.95,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.1,249.8,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.15,254,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.2,255.8,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.25,260.75,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.3,264.4,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.35,267,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.4,270,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.45,272,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.5,274,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.55,275.45,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.6,278.4,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.65,280.35,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.7,282.3,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.75,284.25,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.8,289,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.85,291,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.9,297,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.95,302,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.975,303.575,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.99,307.01,"quantile","ILI incidence","HU"
2024-11-20,1,2024-11-17,0.01,4,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.025,6,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.05,6,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.1,7,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.15,8,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.2,8,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.25,8,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.3,9,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.35,10,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.4,11,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.45,11,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.5,11,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.55,12,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.6,12,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.65,12,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.7,13,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.75,13,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.8,14,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.85,14,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.9,15.1,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.95,18,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.975,19.575,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.99,21.01,"quantile","ILI incidence","IE"
2024-11-20,1,2024-11-17,0.01,1008.78,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.025,1014.275,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.05,1023.85,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.1,1040,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.15,1045.85,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.2,1052.2,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.25,1060.75,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.3,1068,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.35,1071.65,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.4,1077.2,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.45,1082.65,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.5,1085.5,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.55,1087,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.6,1089.8,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.65,1096.35,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.7,1100,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.75,1102.25,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.8,1108.2,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.85,1113.3,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.9,1124.4,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.95,1135.05,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.975,1140.2,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.99,1144.33,"quantile","ILI incidence","IT"
2024-11-20,1,2024-11-17,0.01,43.99,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.025,48.95,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.05,51,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.1,54.9,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.15,57,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.2,57.8,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.25,58,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.3,60,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.35,61,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.4,62,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.45,63,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.5,64,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.55,65,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.6,66,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.65,67,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.7,68,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.75,69.25,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.8,70.2,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.85,72,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.9,75,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.95,77.1,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.975,79.525,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.99,81.02,"quantile","ILI incidence","LV"
2024-11-20,1,2024-11-17,0.01,36.99,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.025,38,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.05,39,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.1,44,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.15,45.85,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.2,47.8,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.25,48,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.3,49,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.35,50,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.4,51,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.45,52,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.5,53,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.55,53,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.6,54,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.65,55,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.7,57,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.75,58,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.8,60,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.85,62,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.9,63.1,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.95,66.1,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.975,68,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.99,72.03,"quantile","ILI incidence","LT"
2024-11-20,1,2024-11-17,0.01,4703.84,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.025,4709.425,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.05,4749,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.1,4774.3,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.15,4788.55,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.2,4797.4,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.25,4811.25,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.3,4820,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.35,4833,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.4,4838,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.45,4845.65,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.5,4854,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.55,4866.45,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.6,4873.8,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.65,4879.7,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.7,4891.3,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.75,4902,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.8,4910,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.85,4920.15,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.9,4934.4,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.95,4984.3,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.975,5002.6,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.99,5014.72,"quantile","ILI incidence","LU"
2024-11-20,1,2024-11-17,0.01,5391.68,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.025,5429.85,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.05,5435.9,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.1,5462.9,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.15,5475.85,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.2,5493.8,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.25,5500.5,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.3,5509,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.35,5514.65,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.4,5517.6,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.45,5530.85,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.5,5552.5,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.55,5560.45,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.6,5565.8,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.65,5570.75,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.7,5584.6,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.75,5591.75,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.8,5600.2,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.85,5613.45,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.9,5630.4,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.95,5676.45,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.975,5731.85,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.99,5794.32,"quantile","ILI incidence","MT"
2024-11-20,1,2024-11-17,0.01,13.98,"quantile","ILI incidence","NL"
2024-11-20,1,2024-11-17,0.025,16.475,"quantile","ILI incidence","NL"
2024-11-20,1,2024-11-17,0.05,17,"quantile","ILI incidence","NL"
2024-11-20,1,2024-11-17,0.1,18,"quantile","ILI incidence","NL"
2024-11-20,1,2024-11-17,0.15,19,"quantile","ILI incidence","NL"
2024-11-20,1,2024-11-17,0.2,20,"quantile","ILI incidence","NL"
2024-11-20,1,2024-11-17,0.25,20,"quantile","ILI incidence","NL"
2024-11-20,1,2024-11-17,0.3,21,"quantile","ILI incidence","NL"
