"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2024-11-06,1,2024-11-03,0.25,27.75,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.3,28,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.35,28,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.4,29,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.45,30,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.5,31,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.55,31.45,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.6,33,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.65,34,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.7,34,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.75,35,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.8,36,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.85,37,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.9,38.1,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.95,40,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.975,42.05,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.99,43.01,"quantile","ILI incidence","NO"
2024-11-06,1,2024-11-03,0.01,504.96,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.025,512.375,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.05,521.8,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.1,526.8,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.15,533.4,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.2,540.8,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.25,543,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.3,547.7,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.35,549,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.4,551.6,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.45,556,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.5,558,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.55,559.45,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.6,562,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.65,563.35,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.7,569,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.75,571.25,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.8,574.2,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.85,581.15,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.9,585,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.95,601.1,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.975,605.05,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.99,607.04,"quantile","ILI incidence","PL"
2024-11-06,1,2024-11-03,0.01,0,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.025,0,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.05,0,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.1,0,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.15,0,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.2,0,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.25,1,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.3,1,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.35,1,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.4,1,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.45,1,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.5,1,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.55,1,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.6,2,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.65,2,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.7,2,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.75,2,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.8,2,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.85,3,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.9,3,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.95,3,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.975,3,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.99,4.01,"quantile","ILI incidence","RO"
2024-11-06,1,2024-11-03,0.01,14.98,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.025,18,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.05,18.95,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.1,20,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.15,21,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.2,22,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.25,22.75,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.3,23,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.35,24,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.4,24,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.45,25,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.5,26,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.55,27,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.6,27,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.65,28,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.7,28.3,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.75,30,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.8,31,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.85,31,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.9,32.1,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.95,35.05,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.975,37.525,"quantile","ILI incidence","SI"
2024-11-06,1,2024-11-03,0.99,38.01,"quantile","ILI incidence","SI"
2024-11-06,2,2024-11-10,0.01,4980,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.025,4991.75,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.05,5003.85,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.1,5033.9,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.15,5054.95,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.2,5079.4,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.25,5087.75,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.3,5096.4,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.35,5110.65,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.4,5117.6,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.45,5123.1,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.5,5136,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.55,5145.9,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.6,5149.4,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.65,5155.35,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.7,5164.9,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.75,5171,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.8,5187.6,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.85,5200.5,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.9,5222.9,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.95,5251.35,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.975,5260.525,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.99,5299.64,"quantile","ILI incidence","AT"
2024-11-06,2,2024-11-10,0.01,240.97,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.025,241.95,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.05,246.95,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.1,254,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.15,258,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.2,261.8,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.25,264.75,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.3,265.7,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.35,267,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.4,270,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.45,271,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.5,273,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.55,275.45,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.6,278,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.65,279,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.7,283,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.75,286,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.8,287,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.85,288.15,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.9,290,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.95,298.05,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.975,300,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.99,301.03,"quantile","ILI incidence","BE"
2024-11-06,2,2024-11-10,0.01,0,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.025,0,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.05,1,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.1,1,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.15,1,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.2,1,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.25,1,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.3,1,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.35,2,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.4,2,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.45,2,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.5,2,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.55,2,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.6,2,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.65,3,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.7,3,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.75,3,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.8,3,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.85,3,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.9,4,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.95,5,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.975,5.52499999999999,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.99,6.01,"quantile","ILI incidence","HR"
2024-11-06,2,2024-11-10,0.01,34.99,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.025,36.475,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.05,37,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.1,39,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.15,40,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.2,41,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.25,41,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.3,43,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.35,43,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.4,44,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.45,45.55,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.5,47,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.55,47,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.6,48,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.65,49,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.7,50,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.75,51,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.8,51.4,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.85,53.15,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.9,55.1,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.95,58.05,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.975,60,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.99,60.02,"quantile","ILI incidence","CZ"
2024-11-06,2,2024-11-10,0.01,212.92,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.025,219,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.05,220.95,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.1,229.8,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.15,232,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.2,234,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.25,237.5,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.3,240.7,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.35,243,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.4,245.6,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.45,247,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.5,249,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.55,251,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.6,252,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.65,253.35,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.7,255,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.75,256.25,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.8,260,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.85,263.15,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.9,266.5,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.95,273.05,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.975,274.525,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.99,276.18,"quantile","ILI incidence","DK"
2024-11-06,2,2024-11-10,0.01,391,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.025,394.85,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.05,399,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.1,406,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.15,412,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.2,418,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.25,421,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.3,423,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.35,426,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.4,427,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.45,430,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.5,432,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.55,433,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.6,437,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.65,439.35,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.7,442,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.75,443.25,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.8,448,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.85,450,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.9,456.1,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.95,463.25,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.975,472.15,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.99,476.09,"quantile","ILI incidence","EE"
2024-11-06,2,2024-11-10,0.01,346.97,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.025,350.475,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.05,358.75,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.1,363,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.15,369,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.2,376,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.25,378.75,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.3,384.1,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.35,387.65,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.4,388,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.45,390.1,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.5,394,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.55,395.45,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.6,399.4,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.65,404,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.7,406,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.75,409.5,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.8,413.2,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.85,416,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.9,422,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.95,429.15,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.975,435.15,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.99,441.14,"quantile","ILI incidence","FR"
2024-11-06,2,2024-11-10,0.01,1186.94,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.025,1192.475,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.05,1203.95,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.1,1225.1,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.15,1232.55,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.2,1236.8,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.25,1244.75,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.3,1247,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.35,1250,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.4,1254.6,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.45,1262.1,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.5,1264.5,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.55,1269.45,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.6,1273.4,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.65,1277.35,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.7,1280.3,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.75,1289,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.8,1293.6,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.85,1302.15,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.9,1309,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.95,1320.1,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.975,1336.35,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.99,1343.32,"quantile","ILI incidence","GR"
2024-11-06,2,2024-11-10,0.01,326.85,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.025,329.475,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.05,332.9,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.1,340.9,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.15,342,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.2,347.8,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.25,349,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.3,350,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.35,352,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.4,353.6,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.45,357,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.5,360.5,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.55,363.45,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.6,366,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.65,369.35,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.7,371,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.75,373,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.8,375.4,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.85,379,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.9,383.1,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.95,391,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.975,397.05,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.99,405.13,"quantile","ILI incidence","HU"
2024-11-06,2,2024-11-10,0.01,3,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.025,4,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.05,4,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.1,5,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.15,5,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.2,6,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.25,6,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.3,6.7,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.35,7,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.4,7,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.45,8,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.5,8,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.55,8.45,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.6,9,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.65,9,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.7,10,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.75,11,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.8,11,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.85,12,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.9,13,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.95,14,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.975,14.525,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.99,16.01,"quantile","ILI incidence","IE"
2024-11-06,2,2024-11-10,0.01,79.97,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.025,81,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.05,84,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.1,86,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.15,88.85,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.2,91,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.25,92,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.3,93,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.35,94,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.4,95,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.45,96.55,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.5,97,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.55,98,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.6,100.4,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.65,101,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.7,102.3,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.75,104,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.8,106.2,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.85,108,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.9,111,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.95,114,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.975,114.525,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.99,119.02,"quantile","ILI incidence","LV"
2024-11-06,2,2024-11-10,0.01,103.97,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.025,105.95,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.05,107.95,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.1,112.9,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.15,115,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.2,119,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.25,121,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.3,122,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.35,123.65,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.4,125,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.45,126.55,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.5,128,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.55,130,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.6,131,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.65,132,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.7,133.3,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.75,135,"quantile","ILI incidence","LT"
2024-11-06,2,2024-11-10,0.8,136,"quantile","ILI incidence","LT"
