target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,NO,2024-10-20,1,quantile,0.4,20.06676100692661,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.4,21.401308636631356,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.4,20.627679587662723,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.4,20.914494729800044,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.45,20.308147861453495,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.45,21.483790724858235,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.45,20.83602768850078,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.45,21.159399792356194,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.5,20.487803571114533,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.5,21.836050355789375,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.5,20.911037841093965,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.5,21.759667566706447,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.55,20.60396375718453,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.55,22.63043860985327,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.55,21.441064858396462,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.55,22.380803967325907,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.6,20.763613171587505,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.6,22.673921549432755,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.6,21.947625663132527,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.6,22.607751460672358,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.65,20.865934775133987,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.65,22.94486708832423,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.65,22.63099860906829,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.65,22.740324355567502,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.7,21.29627204161091,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.7,23.176302828881365,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.7,23.357083555908176,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.7,22.898127332782078,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.75,22.732418869034873,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.75,23.828273891545315,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.75,23.65533522342889,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.75,23.05313061824714,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.8,23.982150829403132,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.8,24.26125105071449,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.8,24.547054728091926,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.8,23.479240625972942,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.85,24.50969577791953,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.85,25.029577593070343,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.85,24.749413002886794,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.85,24.532942050790684,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.9,25.609570413331426,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.9,26.14935088036591,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.9,25.20819305448925,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.9,25.45885968060175,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.95,28.274890364654766,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.95,26.65773198689221,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.95,25.87261057944059,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.95,28.366008080672472,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.975,31.528642653686013,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.975,26.981972603852842,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.975,28.54959580200835,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.975,30.000743082373734,2024-10-23
ILI incidence,NO,2024-10-20,1,quantile,0.99,33.46281450755405,2024-10-23
ILI incidence,NO,2024-10-27,2,quantile,0.99,28.370916039495988,2024-10-23
ILI incidence,NO,2024-11-03,3,quantile,0.99,29.75878693570369,2024-10-23
ILI incidence,NO,2024-11-10,4,quantile,0.99,31.692832065981673,2024-10-23
ILI incidence,NO,2024-10-20,1,median,,20.487803571114533,2024-10-23
ILI incidence,NO,2024-10-27,2,median,,21.836050355789375,2024-10-23
ILI incidence,NO,2024-11-03,3,median,,20.911037841093965,2024-10-23
ILI incidence,NO,2024-11-10,4,median,,21.759667566706447,2024-10-23
ILI incidence,PL,2024-10-20,1,quantile,0.01,262.21651696811557,2024-10-23
ILI incidence,PL,2024-10-27,2,quantile,0.01,274.23388871231737,2024-10-23
ILI incidence,PL,2024-11-03,3,quantile,0.01,253.3519042351081,2024-10-23
ILI incidence,PL,2024-11-10,4,quantile,0.01,231.7580009143081,2024-10-23
ILI incidence,PL,2024-10-20,1,quantile,0.025,280.5543988979671,2024-10-23
ILI incidence,PL,2024-10-27,2,quantile,0.025,277.96132932856443,2024-10-23
ILI incidence,PL,2024-11-03,3,quantile,0.025,266.58618772191437,2024-10-23
ILI incidence,PL,2024-11-10,4,quantile,0.025,238.70939386738803,2024-10-23
ILI incidence,PL,2024-10-20,1,quantile,0.05,305.18442981190503,2024-10-23
ILI incidence,PL,2024-10-27,2,quantile,0.05,282.4969762281474,2024-10-23
ILI incidence,PL,2024-11-03,3,quantile,0.05,289.3492570035497,2024-10-23
ILI incidence,PL,2024-11-10,4,quantile,0.05,251.18598223750706,2024-10-23
ILI incidence,PL,2024-10-20,1,quantile,0.1,325.3326888653479,2024-10-23
ILI incidence,PL,2024-10-27,2,quantile,0.1,303.7355473469008,2024-10-23
ILI incidence,PL,2024-11-03,3,quantile,0.1,309.98141442992943,2024-10-23
ILI incidence,PL,2024-11-10,4,quantile,0.1,291.7439962829134,2024-10-23
ILI incidence,PL,2024-10-20,1,quantile,0.15,343.03859939147037,2024-10-23
ILI incidence,PL,2024-10-27,2,quantile,0.15,317.6774870710141,2024-10-23
ILI incidence,PL,2024-11-03,3,quantile,0.15,313.6760968057933,2024-10-23
ILI incidence,PL,2024-11-10,4,quantile,0.15,299.665448721993,2024-10-23
ILI incidence,PL,2024-10-20,1,quantile,0.2,347.34778850206783,2024-10-23
ILI incidence,PL,2024-10-27,2,quantile,0.2,324.97509263746014,2024-10-23
ILI incidence,PL,2024-11-03,3,quantile,0.2,316.5690213856357,2024-10-23
ILI incidence,PL,2024-11-10,4,quantile,0.2,309.3137599872779,2024-10-23
ILI incidence,PL,2024-10-20,1,quantile,0.25,349.4334384861323,2024-10-23
ILI incidence,PL,2024-10-27,2,quantile,0.25,331.74807773517466,2024-10-23
ILI incidence,PL,2024-11-03,3,quantile,0.25,318.17360807240277,2024-10-23
ILI incidence,PL,2024-11-10,4,quantile,0.25,318.85763106220134,2024-10-23
ILI incidence,PL,2024-10-20,1,quantile,0.3,352.99239024259987,2024-10-23
ILI incidence,PL,2024-10-27,2,quantile,0.3,333.6964241540043,2024-10-23
ILI incidence,PL,2024-11-03,3,quantile,0.3,319.43378143786623,2024-10-23
ILI incidence,PL,2024-11-10,4,quantile,0.3,324.70228283041405,2024-10-23
ILI incidence,PL,2024-10-20,1,quantile,0.35,359.18455326159767,2024-10-23
ILI incidence,PL,2024-10-27,2,quantile,0.35,335.3368780796169,2024-10-23
ILI incidence,PL,2024-11-03,3,quantile,0.35,321.7702537942304,2024-10-23
ILI incidence,PL,2024-11-10,4,quantile,0.35,332.5524269278442,2024-10-23
ILI incidence,PL,2024-10-20,1,quantile,0.4,362.4103135512012,2024-10-23
