origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-11,ILI incidence,2024-11-24,-1,AT,quantile,0.01,1969.3747010476714
2024-12-11,ILI incidence,2024-12-01,0,AT,quantile,0.01,1746.5140907146783
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.01,1364.810707149329
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.01,1053.699970216653
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.01,787.9706374270089
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.01,576.7261870703253
2024-12-11,ILI incidence,2024-11-24,-1,AT,quantile,0.025,2005.3525447831596
2024-12-11,ILI incidence,2024-12-01,0,AT,quantile,0.025,1787.1565615058576
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.025,1405.045409159041
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.025,1074.1040416072371
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.025,802.098112345817
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.025,588.3199136572672
2024-12-11,ILI incidence,2024-11-24,-1,AT,quantile,0.05,2031.0453398060529
2024-12-11,ILI incidence,2024-12-01,0,AT,quantile,0.05,1820.6017210796485
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.05,1440.504693065164
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.05,1099.5447642517381
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.05,819.139132092053
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.05,597.4492489248464
2024-12-11,ILI incidence,2024-11-24,-1,AT,quantile,0.1,2091.2155315426376
2024-12-11,ILI incidence,2024-12-01,0,AT,quantile,0.1,1864.03601565094
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.1,1528.7266938521411
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.1,1157.28867006079
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.1,850.0924816284587
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.1,616.2815836114047
2024-12-11,ILI incidence,2024-11-24,-1,AT,quantile,0.15,2133.221147924732
2024-12-11,ILI incidence,2024-12-01,0,AT,quantile,0.15,1920.4040711125801
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.15,1561.9887076420348
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.15,1189.631271202108
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.15,878.2233244525828
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.15,638.8154876224919
2024-12-11,ILI incidence,2024-11-24,-1,AT,quantile,0.2,2160.5476209965127
2024-12-11,ILI incidence,2024-12-01,0,AT,quantile,0.2,1963.8758656521593
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.2,1594.0398038980193
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.2,1216.4646630336617
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.2,905.3452426910466
