origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.01,272.1641016212915
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.01,300.3604553533165
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.01,314.06178904486785
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.01,308.2191829895794
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.025,277.8492081131765
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.025,304.4626445107773
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.025,317.69444496640455
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.025,314.4791339630269
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.05,284.98935885310203
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.05,310.0775708911096
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.05,323.12147667525574
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.05,317.0408474725222
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.1,293.1085584597718
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.1,319.4854426275519
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.1,328.20094207617274
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.1,320.72414230337137
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.15,298.43404096881466
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.15,323.3472728334088
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.15,331.47464307409746
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.15,326.31018543201446
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.2,302.4591392194303
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.2,326.51606346052085
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.2,335.8774605643437
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.2,337.21785889266346
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.25,305.4874167599139
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.25,328.6808063025784
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.25,340.4331233727123
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.25,343.8031377072107
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.3,308.14905890316675
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.3,331.7230040823391
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.3,346.61263970105574
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.3,349.38494306120606
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.35,310.9892557647385
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.35,334.5642893392493
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.35,352.832236985981
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.35,354.5465034704453
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.4,313.15756942346445
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.4,337.84893874277327
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.4,357.1163186631161
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.4,359.2006276049549
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.45,315.66097899649145
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.45,341.6013317272134
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.45,360.3008972178257
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.45,365.5825261051636
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.5,318.51935794303984
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.5,345.1105863105789
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.5,363.4562959519276
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.5,369.1816833662268
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.55,321.55203600234154
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.55,348.64305558203534
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.55,366.73466960798595
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.55,373.0078089283457
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.6,324.09825844640926
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.6,352.09683947163285
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.6,370.1217321076348
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.6,380.3765708681743
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.65,327.52574966561906
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.65,354.8416279561208
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.65,374.08675721142174
2024-11-06,ILI incidence,2024-11-24,4,BE,quantile,0.65,388.82846132912215
2024-11-06,ILI incidence,2024-11-03,1,BE,quantile,0.7,331.13869421927217
2024-11-06,ILI incidence,2024-11-10,2,BE,quantile,0.7,357.9434026463523
2024-11-06,ILI incidence,2024-11-17,3,BE,quantile,0.7,378.8623943288368
