origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.01,199.82708747134745
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.01,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.01,196.12298672700848
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.01,137.25264238667728
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.01,87.87885554085149
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.01,54.85140821721065
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.025,200.554648056076
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.025,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.025,199.8200889965061
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.025,147.77442289534744
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.025,101.70366726282823
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.025,68.69179876378473
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.05,202.56626410929653
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.05,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.05,206.402161750552
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.05,160.82123409430494
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.05,118.02460517455776
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.05,83.57735949049763
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.1,204.07808436885009
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.1,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.1,210.7766131218771
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.1,164.4450131933469
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.1,123.71460062561444
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.1,89.92479487878133
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.15,207.02227970037524
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.15,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.15,212.77502585642807
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.15,169.829333733711
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.15,130.21051000551765
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.15,96.2485492045588
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.2,208.6500428189601
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.2,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.2,219.11465222182173
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.2,185.82509001554072
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.2,152.71103835114204
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.2,121.28620689859724
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.25,209.32455692764816
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.25,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.25,224.60110583422696
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.25,196.83511914379025
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.25,167.10180610183463
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.25,139.73122981215238
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.3,210.4562765177923
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.3,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.3,228.729093633478
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.3,208.1134492457852
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.3,183.62424101218696
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.3,159.16621146731802
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.35,212.92783239120337
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.35,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.35,231.4069726354328
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.35,213.4398120598963
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.35,194.39999166194244
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.35,171.74232203781258
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.4,217.48867723675767
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.4,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.4,234.7987812750144
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.4,223.1147570432481
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.4,206.8099061568784
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.4,191.2194266662628
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.45,220.6153097108828
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.45,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.45,240.39315917059545
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.45,231.10572104934312
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.45,220.86835552837965
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.45,213.63216881553168
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.5,221.5831126424189
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.5,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.5,245.67196078254176
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.5,246.00579122290748
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.5,246.59494380265104
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.5,244.4046050783669
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.55,222.0098092768648
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.55,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.55,246.7013594581061
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.55,253.36004887997856
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.55,259.6449369964368
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.55,258.02153112155617
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.6,222.9002885208596
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.6,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.6,249.67935395577305
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.6,254.6656359544751
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.6,262.82155415474085
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.6,266.64422635626687
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.65,223.4695288215001
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.65,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.65,257.63408785372843
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.65,263.77757021657374
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.65,268.7004086068468
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.65,277.3457221114635
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.7,223.8928366186992
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.7,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.7,266.5248206280513
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.7,287.7245074669941
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.7,299.90201310969763
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.7,308.0855238561737
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.75,224.4616641866024
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.75,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.75,273.2240085700188
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.75,297.5531132604869
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.75,316.90261345737
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.75,338.1662509455067
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.8,227.3811057762837
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.8,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.8,278.6662365144986
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.8,325.5054598586959
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.8,371.70487614488593
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.8,421.3549207826613
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.85,230.79550065756465
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.85,240.5
2024-10-23,ILI incidence,2024-10-20,1,BE,quantile,0.85,280.21800233406594
2024-10-23,ILI incidence,2024-10-27,2,BE,quantile,0.85,329.442186665628
2024-10-23,ILI incidence,2024-11-03,3,BE,quantile,0.85,386.9130205144245
2024-10-23,ILI incidence,2024-11-10,4,BE,quantile,0.85,444.4392343059155
2024-10-23,ILI incidence,2024-10-06,-1,BE,quantile,0.9,233.7319408903708
2024-10-23,ILI incidence,2024-10-13,0,BE,quantile,0.9,240.5
