target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,AT,2024-10-27,2,median,,1779.8185169702592,2024-10-23
ILI incidence,AT,2024-11-03,3,median,,1822.6250455048557,2024-10-23
ILI incidence,AT,2024-11-10,4,median,,1878.9334553178949,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.01,117.0599778481624,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.01,103.20348300333504,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.01,105.56034622111505,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.01,148.13076740320517,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.025,118.02057641836257,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.025,108.78095254409462,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.025,110.2961263280855,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.025,153.91103179474604,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.05,132.29579405648067,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.05,130.7282794149427,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.05,122.80295341934742,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.05,160.3984345460253,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.1,176.59225605181533,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.1,182.36695679451833,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.1,159.58412446135605,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.1,182.011952630524,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.15,196.12676744647504,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.15,201.98817779425923,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.15,189.51269876989016,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.15,199.3968778965278,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.2,211.67221030827716,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.2,216.88964608535045,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.2,203.31218891996846,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.2,220.5694008056152,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.25,233.9558921412705,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.25,228.8952210922799,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.25,216.68460193136278,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.25,229.80934778544014,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.3,239.33003338931408,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.3,237.4409459458267,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.3,226.09503949116922,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.3,236.42972610222893,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.35,243.85202723713388,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.35,245.654978293968,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.35,234.66265960768123,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.35,241.8821647825733,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.4,246.28901469551255,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.4,252.44686135362943,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.4,240.65510676809484,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.4,244.91102486964013,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.45,248.82005893415212,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.45,257.7213738409838,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.45,245.3428138411471,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.45,248.5691928645848,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.5,250.8517392353921,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.5,262.35934349325544,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.5,248.3193762922344,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.5,251.70282352082384,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.55,253.93194301230773,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.55,268.56260374231766,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.55,254.0408620299317,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.55,256.49453791537655,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.6,258.6200376561008,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.6,273.58172039310807,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.6,261.0270302751133,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.6,261.1932947906405,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.65,268.8142741532225,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.65,278.12147511502,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.65,273.96409501454093,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.65,267.06829745522623,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.7,273.920067917322,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.7,283.26937872625393,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.7,291.7577918355961,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.7,274.33171662373013,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.75,276.04673958414736,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.75,287.38655292257124,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.75,305.4227394637959,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.75,283.78921523186733,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.8,278.92727788241547,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.8,291.6881649138711,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.8,314.7418711425045,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.8,295.2866754951745,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.85,279.1341012464507,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.85,298.29190951312205,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.85,323.554997621333,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.85,307.31088973213684,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.9,283.590333746127,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.9,306.08383554845705,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.9,332.74915350681647,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.9,320.9010605637681,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.95,287.7110783305669,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.95,315.6048039300773,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.95,345.9914934013676,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.95,348.4474478411974,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.975,289.8286644770776,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.975,324.6829143058353,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.975,361.81256041164863,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.975,356.7850476164224,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.99,291.3118850855369,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.99,341.35364740424563,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.99,374.98388709471715,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.99,374.15154197304076,2024-10-23
ILI incidence,BE,2024-10-20,1,median,,250.8517392353921,2024-10-23
ILI incidence,BE,2024-10-27,2,median,,262.35934349325544,2024-10-23
ILI incidence,BE,2024-11-03,3,median,,248.3193762922344,2024-10-23
ILI incidence,BE,2024-11-10,4,median,,251.70282352082384,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.01,8.709481626570437,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.01,9.198590773749444,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.01,9.938317240247942,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.01,9.833857206644328,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.025,9.1469047261284,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.025,9.666031327017759,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.025,10.34119513748255,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.025,10.870138690174885,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.05,10.098237949591484,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.05,10.523839796980095,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.05,11.836134787037153,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.05,12.411754577359792,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.1,14.300475742656015,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.1,12.884492176500062,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.1,13.453176841852567,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.1,14.162645709080877,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.15,16.02924316770231,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.15,14.671875496369857,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.15,14.688899973147112,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.15,15.348297042845989,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.2,18.34141792131307,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.2,15.590229689866954,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.2,15.625521150416414,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.2,16.341169041766943,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.25,18.464045008939763,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.25,16.83271347046322,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.25,16.390058193180234,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.25,17.06340978325484,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.3,18.897185804145398,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.3,17.5007743622693,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.3,17.15195942333887,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.3,17.950983906752025,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.35,19.181475164195753,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.35,18.043837623476506,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.35,17.79500325094495,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.35,18.54951714510764,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.4,19.266440265429193,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.4,18.435295877832008,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.4,18.433500112221743,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.4,19.041348954667743,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.45,19.436140787942833,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.45,18.730352930247644,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.45,18.844785409171585,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.45,19.30210529688121,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.5,19.643940691090954,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.5,18.920715421332844,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.5,19.16041949049732,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.5,19.68121267765045,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.55,19.823483991688036,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.55,19.247400817712975,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.55,19.28741588061075,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.55,19.996370648757605,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.6,20.0049603158534,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.6,19.507795256382806,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.6,19.474752222458974,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.6,20.457887446622273,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.65,20.09074300638633,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.65,19.70905052793688,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.65,19.64764276454639,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.65,20.860888408526144,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.7,20.32017147336672,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.7,19.90003760554825,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.7,19.80986291718457,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.7,21.238955323725403,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.75,20.52583003236612,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.75,20.055425883780114,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.75,19.955262313369687,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.75,21.52959927436665,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.8,20.883434987712132,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.8,20.288227295659084,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.8,20.154399248959493,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.8,22.019509221536715,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.85,20.9980285964182,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.85,20.5792582971023,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.85,20.47390350643739,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.85,22.687284102615703,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.9,21.29409378582049,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.9,20.893285377353408,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.9,20.935042439600004,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.9,23.344193905367117,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.95,21.595301265148965,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.95,21.957880161739258,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.95,21.61333424349691,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.95,24.003823797751437,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.975,21.79139999067117,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.975,22.843631350724085,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.975,22.763770122883482,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.975,24.992955681500938,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.99,22.459928133070303,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.99,23.08970915340708,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.99,24.474489374691828,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.99,29.503346009605256,2024-10-23
ILI incidence,CZ,2024-10-20,1,median,,19.643940691090954,2024-10-23
ILI incidence,CZ,2024-10-27,2,median,,18.920715421332844,2024-10-23
ILI incidence,CZ,2024-11-03,3,median,,19.16041949049732,2024-10-23
ILI incidence,CZ,2024-11-10,4,median,,19.68121267765045,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.01,73.47040599218651,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.01,60.661347042036994,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.01,64.30950434162672,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.01,52.709178743901475,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.025,78.23666010927396,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.025,71.97579957001422,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.025,71.7247192280061,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.025,59.896994785885155,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.05,81.4850415427902,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.05,84.2128142727986,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.05,79.76126373465898,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.05,71.16344587396614,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.1,94.74455871156249,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.1,90.48619304964069,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.1,88.14083452358064,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.1,82.28685755844838,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.15,104.98958216308394,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.15,94.15942036949926,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.15,96.4583038191763,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.15,88.8479886185088,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.2,109.33665683552904,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.2,97.94469037025716,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.2,101.30313485009566,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.2,95.5877174297784,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.25,112.40416387257805,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.25,102.87774787689199,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.25,104.64551982907709,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.25,100.74093100528945,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.3,115.29934848889904,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.3,108.09153202409934,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.3,107.35318548321764,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.3,104.37366444556206,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.35,117.59623100634879,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.35,112.70751746294788,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.35,109.84059997282958,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.35,107.1074256329354,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.4,125.58430651679276,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.4,116.03892400884742,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.4,112.70049884996811,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.4,110.32424240147151,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.45,130.7351017005788,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.45,120.90821528166164,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.45,115.57336997373655,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.45,113.03242175745267,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.5,131.74668679136744,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.5,126.01219894695205,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.5,118.46042156533865,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.5,115.45889120570138,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.55,132.7952033219096,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.55,129.30272133233944,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.55,120.75894155082014,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.55,117.42328663442213,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.6,133.06760214133567,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.6,129.98233899444767,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.6,122.77560241035839,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.6,119.83793858041655,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.65,133.38756882005976,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.65,131.05957879242428,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.65,124.31576503118133,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.65,122.60245421304826,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.7,134.90029976448312,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.7,132.74941156617754,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.7,126.09917569827279,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.7,125.14477148877852,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.75,136.8046772698861,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.75,134.81051260018393,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.75,128.2149770828068,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.75,126.81786029223089,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.8,138.98488275749344,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.8,138.296263667664,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.8,130.58336611210933,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.8,128.76475253546258,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.85,142.89095020981327,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.85,142.48093584420536,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.85,133.9147084626959,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.85,131.67334900621572,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.9,147.0582277419653,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.9,144.98194979233324,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.9,136.8527968913657,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.9,135.7134925165764,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.95,151.9448557827114,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.95,149.5685977626223,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.95,139.49266803302277,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.95,139.09998120338415,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.975,156.11053527564246,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.975,153.50795709604157,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.975,142.2964334355408,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.975,144.74969662044177,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.99,160.53830411473973,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.99,157.54492883256688,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.99,145.03753305421523,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.99,152.46115233717606,2024-10-23
ILI incidence,DK,2024-10-20,1,median,,131.74668679136744,2024-10-23
ILI incidence,DK,2024-10-27,2,median,,126.01219894695205,2024-10-23
ILI incidence,DK,2024-11-03,3,median,,118.46042156533865,2024-10-23
ILI incidence,DK,2024-11-10,4,median,,115.45889120570138,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.01,30.242053384833895,2024-10-23
ILI incidence,FR,2024-10-27,2,quantile,0.01,30.10192549187689,2024-10-23
ILI incidence,FR,2024-11-03,3,quantile,0.01,29.232983214759543,2024-10-23
ILI incidence,FR,2024-11-10,4,quantile,0.01,28.863813391639873,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.025,35.88144570353447,2024-10-23
ILI incidence,FR,2024-10-27,2,quantile,0.025,34.88895825977731,2024-10-23
ILI incidence,FR,2024-11-03,3,quantile,0.025,32.64413155489121,2024-10-23
ILI incidence,FR,2024-11-10,4,quantile,0.025,35.974176237405395,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.05,44.91656672110326,2024-10-23
ILI incidence,FR,2024-10-27,2,quantile,0.05,41.72006073846101,2024-10-23
ILI incidence,FR,2024-11-03,3,quantile,0.05,39.12074305165164,2024-10-23
ILI incidence,FR,2024-11-10,4,quantile,0.05,42.542553004827475,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.1,66.2379504346314,2024-10-23
ILI incidence,FR,2024-10-27,2,quantile,0.1,51.80787856994554,2024-10-23
ILI incidence,FR,2024-11-03,3,quantile,0.1,47.64137962035039,2024-10-23
ILI incidence,FR,2024-11-10,4,quantile,0.1,50.45581392280046,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.15,91.16013524385666,2024-10-23
ILI incidence,FR,2024-10-27,2,quantile,0.15,63.90317276534714,2024-10-23
ILI incidence,FR,2024-11-03,3,quantile,0.15,56.909307216632264,2024-10-23
ILI incidence,FR,2024-11-10,4,quantile,0.15,58.0987196431624,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.2,95.6869088777122,2024-10-23
ILI incidence,FR,2024-10-27,2,quantile,0.2,76.27454814104162,2024-10-23
ILI incidence,FR,2024-11-03,3,quantile,0.2,65.84867609949592,2024-10-23
ILI incidence,FR,2024-11-10,4,quantile,0.2,65.3716736983981,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.25,107.27902775354238,2024-10-23
ILI incidence,FR,2024-10-27,2,quantile,0.25,83.12644163866564,2024-10-23
ILI incidence,FR,2024-11-03,3,quantile,0.25,73.26508799083027,2024-10-23
ILI incidence,FR,2024-11-10,4,quantile,0.25,70.95126534330106,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.3,115.75723174276256,2024-10-23
ILI incidence,FR,2024-10-27,2,quantile,0.3,93.61235160989311,2024-10-23
ILI incidence,FR,2024-11-03,3,quantile,0.3,82.22960133388335,2024-10-23
ILI incidence,FR,2024-11-10,4,quantile,0.3,77.74572396867543,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.35,118.95031349510681,2024-10-23
ILI incidence,FR,2024-10-27,2,quantile,0.35,104.14592782518886,2024-10-23
ILI incidence,FR,2024-11-03,3,quantile,0.35,88.58163649585572,2024-10-23
ILI incidence,FR,2024-11-10,4,quantile,0.35,85.08103080608649,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.4,120.87766094558735,2024-10-23
ILI incidence,FR,2024-10-27,2,quantile,0.4,109.39930878693359,2024-10-23
ILI incidence,FR,2024-11-03,3,quantile,0.4,98.00143762103076,2024-10-23
ILI incidence,FR,2024-11-10,4,quantile,0.4,92.67218729078837,2024-10-23
ILI incidence,FR,2024-10-20,1,quantile,0.45,121.385461330717,2024-10-23
