origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-04,ILI incidence,2024-11-17,-1,BE,quantile,0.01,66.59600276749272
2024-12-04,ILI incidence,2024-11-24,0,BE,quantile,0.01,81.90425434645894
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.01,100.40972017321505
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.01,122.22703501125996
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.01,145.21076173863622
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.01,171.84148829297862
2024-12-04,ILI incidence,2024-11-17,-1,BE,quantile,0.025,67.15260758833935
2024-12-04,ILI incidence,2024-11-24,0,BE,quantile,0.025,82.75484965215844
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.025,102.07249953745068
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.025,124.0868401511699
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.025,147.76216206642576
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.025,174.79707493870242
2024-12-04,ILI incidence,2024-11-17,-1,BE,quantile,0.05,68.1655922441428
2024-12-04,ILI incidence,2024-11-24,0,BE,quantile,0.05,83.87889338649532
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.05,103.37174765981189
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.05,126.05925473898597
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.05,151.6660006245638
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.05,179.3282594016459
2024-12-04,ILI incidence,2024-11-17,-1,BE,quantile,0.1,69.0885962876584
2024-12-04,ILI incidence,2024-11-24,0,BE,quantile,0.1,85.45612205956964
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.1,105.24199653177915
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.1,128.8239917365909
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.1,156.13648233395932
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.1,185.86503163813913
2024-12-04,ILI incidence,2024-11-17,-1,BE,quantile,0.15,70.0016762076935
2024-12-04,ILI incidence,2024-11-24,0,BE,quantile,0.15,86.7315698971889
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.15,106.95796422795708
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.15,131.20377967408348
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.15,158.73534224289637
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.15,189.7593936596834
2024-12-04,ILI incidence,2024-11-17,-1,BE,quantile,0.2,70.82567738269222
2024-12-04,ILI incidence,2024-11-24,0,BE,quantile,0.2,87.61601622498374
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.2,108.50358804788105
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.2,133.15411908670382
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.2,161.37189944838744
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.2,192.99116981975058
2024-12-04,ILI incidence,2024-11-17,-1,BE,quantile,0.25,71.95722781501603
2024-12-04,ILI incidence,2024-11-24,0,BE,quantile,0.25,89.18685854844567
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.25,110.06814094726745
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.25,135.05050549291192
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.25,163.58784146679764
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.25,195.5419708880936
