target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,HU,2024-10-20,1,quantile,0.5,126.2872295093571,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.5,126.2017908690402,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.5,130.1559092140484,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.5,136.99411867390896,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.55,136.89711662637674,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.55,134.5419108468886,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.55,139.16871143719885,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.55,147.16941113802645,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.6,144.04307067281246,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.6,145.11018878641153,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.6,150.3676114827547,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.6,158.6214284469593,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.65,156.45860345213924,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.65,155.67857050925082,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.65,159.97837422802937,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.65,171.23355642999607,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.7,164.83037649622372,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.7,166.71857790681537,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.7,169.79302977106167,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.7,181.7890096475955,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.75,179.82608340228546,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.75,180.7532345176436,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.75,183.26389988124106,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.75,193.3055257722928,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.8,197.42015644978179,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.8,202.18295880476094,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.8,198.86350648370922,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.8,209.05948369272903,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.85,213.70347977564137,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.85,218.4339428911688,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.85,218.96603829963024,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.85,236.45103943364364,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.9,243.89453360372477,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.9,245.2610175336234,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.9,245.33188823617283,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.9,271.4838214171124,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.95,289.82778479871735,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.95,292.0035199738006,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.95,291.15129223261374,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.95,319.76620908553423,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.975,315.58464933694404,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.975,359.046254316004,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.975,356.3685622022594,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.975,367.5478712162622,2024-10-23
ILI incidence,HU,2024-10-20,1,quantile,0.99,414.051467400723,2024-10-23
ILI incidence,HU,2024-10-27,2,quantile,0.99,431.9870066957344,2024-10-23
ILI incidence,HU,2024-11-03,3,quantile,0.99,429.0716652457879,2024-10-23
ILI incidence,HU,2024-11-10,4,quantile,0.99,442.2333813609442,2024-10-23
ILI incidence,HU,2024-10-20,1,median,,126.2872295093571,2024-10-23
ILI incidence,HU,2024-10-27,2,median,,126.2017908690402,2024-10-23
ILI incidence,HU,2024-11-03,3,median,,130.1559092140484,2024-10-23
ILI incidence,HU,2024-11-10,4,median,,136.99411867390896,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.01,0.8480560208594632,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.01,0.8591099777341294,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.01,0.834709017149096,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.01,0.6883283597831014,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.025,1.2359130731489592,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.025,1.2190107482488202,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.025,1.1615428594363075,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.025,1.228685257830056,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.05,1.7267719744529726,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.05,1.6302370698689772,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.05,1.661213470175784,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.05,1.8472517796611163,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.1,2.241379115771814,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.1,2.4089331049098415,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.1,2.3520337839766254,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.1,2.7463825571673697,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.15,2.73108372725381,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.15,3.085562987100771,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.15,2.9047332033360544,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.15,3.3734310340275897,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.2,3.119672995020332,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.2,3.5670893908570043,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.2,3.398620554301072,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.2,3.892021096711125,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.25,3.6985317406477702,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.25,4.014042831980214,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.25,3.9427446587730364,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.25,4.416092536345902,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.3,4.081655712095158,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.3,4.5418733031937295,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.3,4.410058888216273,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.3,4.847314263601197,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.35,4.615864122976971,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.35,5.036836153015598,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.35,5.051172061216892,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.35,5.3072049294477734,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.4,5.007488426277361,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.4,5.55200587770567,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.4,5.560599912040035,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.4,5.851710951508466,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.45,5.588455287674007,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.45,6.030995646400611,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.45,6.061326785756625,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.45,6.280889049428886,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.5,6.240867510636265,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.5,6.687580313102169,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.5,6.49388533327316,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.5,6.930654629573996,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.55,6.799242131546524,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.55,7.29155714880242,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.55,7.0515842110744495,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.55,7.6106415382776404,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.6,7.657515988908448,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.6,7.952018159537749,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.6,7.66112955379791,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.6,8.325100800051938,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.65,8.343924345729224,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.65,8.545407473650839,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.65,8.680711107427031,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.65,9.041784170850656,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.7,9.117927298246922,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.7,9.350360702283513,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.7,9.486091174698721,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.7,9.897501214350562,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.75,10.104939079928776,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.75,10.338960615457788,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.75,10.501299707893741,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.75,10.841748778542529,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.8,11.185820798897046,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.8,11.4454897332733,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.8,12.195219047726424,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.8,12.471271998462871,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.85,12.999933241531267,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.85,12.734430517066125,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.85,13.742554306586712,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.85,14.65969490918449,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.9,15.83006266761772,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.9,14.266477308666191,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.9,15.945930715744506,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.9,16.94965807437579,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.95,20.34342971576336,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.95,18.58050510847399,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.95,19.027412710218602,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.95,21.112541091258514,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.975,24.612460528975717,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.975,22.43775773033985,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.975,25.559212755755098,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.975,23.968484701248578,2024-10-23
ILI incidence,IE,2024-10-20,1,quantile,0.99,32.37268840981773,2024-10-23
ILI incidence,IE,2024-10-27,2,quantile,0.99,27.915860261158677,2024-10-23
ILI incidence,IE,2024-11-03,3,quantile,0.99,30.703932017109032,2024-10-23
ILI incidence,IE,2024-11-10,4,quantile,0.99,31.11081828996067,2024-10-23
ILI incidence,IE,2024-10-20,1,median,,6.240867510636265,2024-10-23
ILI incidence,IE,2024-10-27,2,median,,6.687580313102169,2024-10-23
ILI incidence,IE,2024-11-03,3,median,,6.49388533327316,2024-10-23
ILI incidence,IE,2024-11-10,4,median,,6.930654629573996,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.01,0.0,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.01,0.0,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.01,0.0,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.01,0.0,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.025,0.0,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.025,0.0,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.025,0.13064489409089272,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.025,0.0,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.05,0.0,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.05,0.18012330806807622,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.05,0.6494940349802601,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.05,0.5501317213036113,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.1,0.6786019704386539,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.1,0.9871473599588899,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.1,1.5766890288154347,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.1,1.655166166319676,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.15,1.2810343891976084,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.15,1.6668709044275731,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.15,2.9776040100021564,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.15,3.0053847240051743,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.2,1.8451287230730595,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.2,2.5837284726394887,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.2,4.3975035331602035,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.2,4.300946522984525,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.25,2.789492446824176,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.25,3.6084019065542674,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.25,5.593330541166516,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.25,5.796076864723164,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.3,3.6409752281890366,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.3,4.620936634515157,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.3,6.894880969470218,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.3,7.238712880055013,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.35,4.5547711456202205,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.35,5.756404313543174,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.35,8.698101193924234,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.35,8.845859837866113,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.4,5.6713856126306625,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.4,7.033044269941612,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.4,10.853669882884637,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.4,10.842430741402877,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.45,7.053000748637432,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.45,9.035643457339988,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.45,12.728159984310137,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.45,12.910494916313421,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.5,8.458476163101107,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.5,11.176424866675951,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.5,14.443098597316968,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.5,15.473865066946797,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.55,9.900511655921576,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.55,13.982980426341435,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.55,17.272192598958487,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.55,19.133231962905818,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.6,11.714503304891748,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.6,16.167614404440762,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.6,20.926194952934956,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.6,24.036961881283318,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.65,15.156291601958396,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.65,19.76816054849363,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.65,24.73171403442467,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.65,28.629048976383128,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.7,18.988371424871985,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.7,25.014547577131385,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.7,30.92544595136139,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.7,34.87353919653309,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.75,23.237466171057864,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.75,31.868049104330193,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.75,38.289942158202365,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.75,44.503622806305366,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.8,29.56291273325881,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.8,41.930921031957936,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.8,49.01980710170484,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.8,52.73024152912191,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.85,40.186554151988965,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.85,54.501744177042994,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.85,66.99842515818088,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.85,72.00149178695439,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.9,59.599068831212456,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.9,73.95492306734772,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.9,93.47344995458307,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.9,97.81180066002527,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.95,99.91718474847896,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.95,118.60439369140677,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.95,159.20735474926155,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.95,178.11732274770392,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.975,148.317280971159,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.975,177.56052058881724,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.975,242.64227347086688,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.975,259.7640083008983,2024-10-23
ILI incidence,LV,2024-10-20,1,quantile,0.99,288.9607869445483,2024-10-23
ILI incidence,LV,2024-10-27,2,quantile,0.99,299.34650643429416,2024-10-23
ILI incidence,LV,2024-11-03,3,quantile,0.99,432.28941528095726,2024-10-23
ILI incidence,LV,2024-11-10,4,quantile,0.99,362.79503639525143,2024-10-23
ILI incidence,LV,2024-10-20,1,median,,8.458476163101107,2024-10-23
ILI incidence,LV,2024-10-27,2,median,,11.176424866675951,2024-10-23
ILI incidence,LV,2024-11-03,3,median,,14.443098597316968,2024-10-23
ILI incidence,LV,2024-11-10,4,median,,15.473865066946797,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.01,0.0,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.01,0.0,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.01,0.0,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.01,0.0,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.025,0.0,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.025,0.0,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.025,0.0,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.025,0.0620603786344183,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.05,0.2509499330612249,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.05,0.12988785380420473,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.05,0.12333124056170235,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.05,0.35971864324813413,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.1,0.6105327463804694,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.1,0.6151992141090088,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.1,0.6465416916380446,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.1,0.9052071003353062,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.15,1.0940106957430247,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.15,1.0314520942100038,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.15,0.9995610893394098,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.15,1.3232162213344503,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.2,1.4721691648332509,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.2,1.4380007205745233,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.2,1.390221498305313,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.2,1.8257141548655127,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.25,1.8534069077167568,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.25,1.869593634994197,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.25,1.9076272662173595,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.25,2.2689980464034503,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.3,2.2185809436653923,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.3,2.3799407201256826,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.3,2.358857947778665,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.3,2.695022541843376,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.35,2.4878254141179634,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.35,2.797691518542511,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.35,2.7371476069842164,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.35,3.1875160135124907,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.4,2.9513538676995155,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.4,3.2787732598833004,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.4,3.3503467949484533,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.4,3.6017391513985277,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.45,3.375279370001615,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.45,3.8773770462563837,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.45,3.8815961673365686,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.45,4.123116600979165,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.5,3.908430813216847,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.5,4.489709170973464,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.5,4.491412263417523,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.5,4.6844852769419525,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.55,4.403099779569642,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.55,5.131387177287024,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.55,5.188778504559885,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.55,5.28186431258583,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.6,5.024692269448738,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.6,5.739188965114337,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.6,6.073568707348431,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.6,5.997452368949589,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.65,5.861076708076918,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.65,6.468280527977685,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.65,6.894356418312864,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.65,6.909468792109564,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.7,6.5457761023698895,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.7,7.347261233470787,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.7,8.084695229485183,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.7,7.881927910199452,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.75,7.820847841695528,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.75,8.473245713658788,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.75,9.1181516379018,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.75,9.148761998950338,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.8,9.249057031740344,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.8,9.623792749330091,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.8,10.54273229118231,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.8,10.717750970707614,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.85,10.793594936485094,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.85,11.332927309404562,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.85,12.493521219038087,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.85,12.963720007042115,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.9,13.808536304563644,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.9,15.343722648540252,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.9,16.816580630471794,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.9,16.75679654730372,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.95,20.389017550238695,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.95,20.635524493195906,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.95,21.517934571561412,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.95,22.752117582973742,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.975,27.403821984346894,2024-10-23
ILI incidence,LT,2024-10-27,2,quantile,0.975,25.42370176378361,2024-10-23
ILI incidence,LT,2024-11-03,3,quantile,0.975,31.74578510483611,2024-10-23
ILI incidence,LT,2024-11-10,4,quantile,0.975,31.24432560388717,2024-10-23
ILI incidence,LT,2024-10-20,1,quantile,0.99,42.01109389819876,2024-10-23
