origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.01,26.301908177245977
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.01,27.876630272731177
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.01,33.43137839709159
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.01,39.93890921703172
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.025,29.6042150735163
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.025,31.80822841297505
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.025,37.733915090108425
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.025,44.46381792790643
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.05,35.00298502508731
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.05,38.235793920340186
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.05,44.76790876284237
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.05,51.86135605783096
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.1,45.45375554041975
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.1,50.6780747902988
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.1,58.38409436427766
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.1,66.18127968261255
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.15,55.51685245273414
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.15,62.65880654791751
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.15,71.49518460229197
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.15,79.97000262908838
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.2,65.26702310116534
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.2,74.26698046770893
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.2,84.19856690314069
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.2,93.32994568872034
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.25,74.76637659647668
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.25,85.57654124107808
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.25,96.57516249444554
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.25,106.34621241643092
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.3,84.06787647265377
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.3,96.65054519145562
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.3,108.69397693974828
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.3,119.09137485467954
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.35,93.21785875702912
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.35,107.54415819064242
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.35,120.61538090236668
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.35,131.62892386009773
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.4,102.25791969007224
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.4,118.30690310456464
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.4,132.3935696332369
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.4,144.0158557073359
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.45,111.22639325045128
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.45,128.98441887714057
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.45,144.07848802088378
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.45,156.30469663318752
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.5,120.15956664454822
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.5,139.61990764481826
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.5,155.71741423836932
2024-12-04,ILI incidence,2024-12-22,4,BE,quantile,0.5,168.54516833264
2024-12-04,ILI incidence,2024-12-01,1,BE,quantile,0.55,129.09274003864516
2024-12-04,ILI incidence,2024-12-08,2,BE,quantile,0.55,150.25539641249594
2024-12-04,ILI incidence,2024-12-15,3,BE,quantile,0.55,167.35634045585485
