origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.01,60.59132609238816
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.01,56.2051084649507
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.01,56.22646669526898
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.01,58.14253833399664
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.025,63.881699490072094
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.025,60.12181519941822
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.025,60.51193722231926
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.025,62.64876937291035
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.05,69.26095998488786
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.05,66.52503552126082
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.05,67.5180303070997
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.05,70.01577234746745
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.1,79.67396470222248
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.1,78.92018974027275
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.1,81.08020682043524
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.1,84.27658697070657
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.15,89.70069674702154
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.15,90.85554302030135
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.15,94.13929144920796
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.15,98.0083935768954
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.2,99.41563334504345
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.2,102.41974957059166
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.2,106.7922853289574
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.2,111.31319019052587
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.25,108.88065916425782
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.25,113.68647400804318
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.25,119.11978871035616
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.25,124.27572908069727
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.3,118.14854634509489
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.3,124.71853382259818
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.3,131.1905334439055
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.3,136.96828273094107
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.35,127.26546347105644
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.35,135.57088593861363
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.35,143.06465073052402
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.35,149.4540799237855
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.4,136.2728564668805
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.4,146.2928656481422
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.4,154.79612085374288
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.4,161.78988166775986
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.45,145.20892078429193
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.45,156.92993903205556
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.45,166.43469059389702
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.45,174.02799738471552
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.5,154.10981249912072
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.5,167.5251445934594
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.5,178.02745059348078
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.5,186.2179435311328
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.55,163.0107042139495
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.55,178.12035015486325
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.55,189.6202105930645
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.55,198.4078896775501
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.6,171.94676853136093
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.6,188.7574235387766
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.6,201.25878033321868
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.6,210.64600539450572
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.65,180.954161527185
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.65,199.4794032483052
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.65,212.9902504564376
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.65,222.9818071384801
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.7,190.07107865314657
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.7,210.33175536432063
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.7,224.86436774305605
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.7,235.46760433132457
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.75,199.3389658339836
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.75,221.36381517887563
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.75,236.9351124766054
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.75,248.16015798156835
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.8,208.803991653198
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.8,232.6305396163272
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.8,249.26261585800407
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.8,261.1226968717398
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.85,218.5189282512199
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.85,244.19474616661745
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.85,261.9156097377536
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.85,274.42749348537023
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.9,228.54566029601892
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.9,256.13009944664606
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.9,274.9746943665263
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.9,288.1593000915591
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.95,238.9586650133536
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.95,268.525253665658
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.95,288.53687087986185
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.95,302.42011471479816
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.975,244.3379255081693
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.975,274.9284739875006
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.975,295.5429639646423
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.975,309.7871176893553
2024-12-11,ILI incidence,2024-12-08,1,BE,quantile,0.99,247.62829890585328
2024-12-11,ILI incidence,2024-12-15,2,BE,quantile,0.99,278.8451807219681
2024-12-11,ILI incidence,2024-12-22,3,BE,quantile,0.99,299.8284344916926
2024-12-11,ILI incidence,2024-12-29,4,BE,quantile,0.99,314.293348728269
2024-12-11,ILI incidence,2024-12-08,1,BE,median,,154.10981249912072
2024-12-11,ILI incidence,2024-12-15,2,BE,median,,167.5251445934594
2024-12-11,ILI incidence,2024-12-22,3,BE,median,,178.02745059348078
2024-12-11,ILI incidence,2024-12-29,4,BE,median,,186.2179435311328
2024-12-11,ILI incidence,2024-12-08,1,CZ,quantile,0.01,9.41004306862873
2024-12-11,ILI incidence,2024-12-15,2,CZ,quantile,0.01,6.30113096470965
2024-12-11,ILI incidence,2024-12-22,3,CZ,quantile,0.01,4.316564052548443
2024-12-11,ILI incidence,2024-12-29,4,CZ,quantile,0.01,3.14137471794718
2024-12-11,ILI incidence,2024-12-08,1,CZ,quantile,0.025,9.86366102116085
2024-12-11,ILI incidence,2024-12-15,2,CZ,quantile,0.025,6.889087095573775
